customer_id,company_name,tier,industry,country,signup_date,subscription_id,plan_type,billing_cycle,mrr,seats_purchased,start_date,end_date,status,churn_reason,license_utilization_rate,feature_adoption_score,weekly_active_days,api_calls_monthly,last_active_days_ago,total_tickets,avg_resolution_time_hrs,escalated_tickets_count,csat_score,churn_label
CUST-12641,Cloud Hub 276,Enterprise,Healthcare,United Kingdom,2025-01-23,SUB-22641,Enterprise Plus,Annual,17472.94,112,2025-01-23,,Active,,0.662,77,4,14814,2,6,53.5,4,2.6,0
CUST-12642,Data Pay 276,SMB,Healthcare,Canada,2025-01-24,SUB-22642,Starter,Monthly,599.36,19,2025-01-24,2025-07-15,Churned,Support / SLA Frustration,0.532,100,5,17788,4,6,86.5,0,2.1,1
CUST-12643,Nova Works 276,SMB,Healthcare,Australia,2025-01-24,SUB-22643,Growth,Annual,456.51,20,2025-01-24,,Active,,0.732,82,5,18653,0,2,12.5,0,4.9,0
CUST-12644,Pulse Security 276,Enterprise,Fintech,United States,2025-01-24,SUB-22644,Scale,Annual,15496.58,384,2025-01-24,,Active,,0.69,71,3,9715,7,5,23.4,0,4.2,0
CUST-12645,Stratum Analytics 276,Mid-Market,SaaS / Tech,United States,2025-01-24,SUB-22645,Growth,Monthly,3123.13,97,2025-01-24,,Active,,0.879,44,3,97892,5,3,18.6,0,4.7,0
CUST-12646,Sync Tech 276,SMB,E-Commerce,United States,2025-01-24,SUB-22646,Growth,Monthly,595.47,18,2025-01-24,,Active,,0.873,87,5,17867,8,1,21.5,0,4.5,0
CUST-12647,Vanguard Sphere 276,SMB,Fintech,United States,2025-01-24,SUB-22647,Growth,Monthly,216.54,9,2025-01-24,,Active,,0.751,79,5,2996,0,4,23.9,0,4.0,0
CUST-12648,Omni Labs 276,Mid-Market,Healthcare,Canada,2025-01-24,SUB-22648,Growth,Monthly,3251.15,62,2025-01-24,,Active,,0.662,64,6,3647,2,4,93.7,2,2.7,0
CUST-12649,Hyper Flow 276,Mid-Market,E-Commerce,India,2025-01-25,SUB-22649,Growth,Monthly,1806.52,28,2025-01-25,,Active,,0.68,76,3,33036,15,6,2.4,0,4.0,0
CUST-12650,Zenith Corp 276,Mid-Market,Fintech,United States,2025-01-25,SUB-22650,Growth,Monthly,3192.36,52,2025-01-25,2025-08-13,Churned,Support / SLA Frustration,0.606,40,2,26916,1,1,68.4,0,1.4,1
CUST-12651,Quantum Stack 276,Mid-Market,Fintech,United States,2025-01-25,SUB-22651,Growth,Monthly,3320.02,74,2025-01-25,,Active,,0.508,100,3,3990,1,4,12.6,0,4.5,0
CUST-12652,Nexus AI 276,Mid-Market,Fintech,United States,2025-01-25,SUB-22652,Growth,Annual,3541.25,45,2025-01-25,,Active,,0.889,76,4,21597,0,5,4.6,0,4.4,0
CUST-12653,Vertex Scale 276,Enterprise,Logistics & Supply Chain,United States,2025-01-25,SUB-22653,Scale,Annual,17746.47,364,2025-01-25,,Active,,0.433,72,4,7012,6,5,14.8,0,4.3,0
CUST-12654,Blue Systems 276,SMB,SaaS / Tech,United States,2025-01-25,SUB-22654,Starter,Monthly,132.86,8,2025-01-25,,Active,,0.767,72,2,6907,6,5,12.8,0,4.5,0
CUST-12655,Apex Logic 277,Mid-Market,SaaS / Tech,United States,2025-01-25,SUB-22655,Growth,Annual,3463.12,39,2025-01-25,,Active,,0.567,100,5,1018,2,5,18.3,0,4.4,0
CUST-12656,Cloud Hub 277,SMB,SaaS / Tech,Canada,2025-01-25,SUB-22656,Starter,Monthly,500.49,11,2025-01-25,,Active,,0.873,59,3,25392,0,4,3.5,0,4.7,0
CUST-12657,Data Pay 277,SMB,SaaS / Tech,United States,2025-01-25,SUB-22657,Growth,Monthly,561.1,17,2025-01-25,,Active,,1.0,52,4,31795,5,3,13.0,0,4.5,0
CUST-12658,Nova Works 277,Mid-Market,E-Commerce,United Kingdom,2025-01-26,SUB-22658,Growth,Monthly,2497.04,92,2025-01-26,,Active,,0.494,39,4,85662,3,5,19.1,0,4.5,0
CUST-12659,Pulse Security 277,SMB,E-Commerce,Canada,2025-01-26,SUB-22659,Growth,Annual,171.46,10,2025-01-26,,Active,,0.564,100,3,17062,2,5,17.9,0,4.4,0
CUST-12660,Stratum Analytics 277,Mid-Market,Fintech,United States,2025-01-26,SUB-22660,Scale,Annual,2851.39,70,2025-01-26,,Active,,0.777,48,4,575,0,5,7.8,0,4.9,0
CUST-12661,Sync Tech 277,SMB,E-Commerce,United Kingdom,2025-01-26,SUB-22661,Starter,Annual,262.83,13,2025-01-26,,Active,,0.73,73,5,79698,3,4,20.9,0,4.9,0
CUST-12662,Vanguard Sphere 277,Mid-Market,SaaS / Tech,United Kingdom,2025-01-26,SUB-22662,Growth,Annual,1156.24,67,2025-01-26,,Active,,0.304,48,3,868,4,5,15.2,0,4.4,0
CUST-12663,Omni Labs 277,SMB,E-Commerce,United Kingdom,2025-01-26,SUB-22663,Starter,Monthly,318.97,9,2025-01-26,2025-06-27,Churned,Support / SLA Frustration,0.479,58,5,2985,21,2,97.4,0,3.1,1
CUST-12664,Hyper Flow 277,SMB,Healthcare,United States,2025-01-27,SUB-22664,Starter,Annual,559.77,7,2025-01-27,,Active,,0.718,46,3,46548,4,2,13.7,0,4.1,0
CUST-12665,Zenith Corp 277,Mid-Market,Healthcare,United States,2025-01-27,SUB-22665,Scale,Annual,3636.04,87,2025-01-27,,Active,,0.866,84,3,24821,5,4,4.3,0,4.8,0
CUST-12666,Quantum Stack 277,Enterprise,E-Commerce,Germany,2025-01-27,SUB-22666,Enterprise Plus,Monthly,6379.45,170,2025-01-27,,Active,,0.307,68,3,7483,1,3,2.4,0,4.4,0
CUST-12667,Nexus AI 277,SMB,SaaS / Tech,Canada,2025-01-27,SUB-22667,Starter,Annual,315.83,16,2025-01-27,,Active,,0.643,86,2,5590,4,3,96.7,2,2.5,0
CUST-12668,Vertex Scale 277,SMB,Logistics & Supply Chain,United States,2025-01-27,SUB-22668,Starter,Monthly,275.22,17,2025-01-27,,Active,,0.979,68,5,25228,0,1,3.9,0,4.5,0
CUST-12669,Blue Systems 277,Mid-Market,Healthcare,United States,2025-01-27,SUB-22669,Scale,Annual,2134.49,52,2025-01-27,,Active,,0.743,98,3,16614,3,4,7.0,0,4.0,0
CUST-12670,Apex Logic 278,SMB,SaaS / Tech,United States,2025-01-27,SUB-22670,Growth,Annual,724.66,13,2025-01-27,,Active,,0.434,87,4,25438,24,2,10.5,0,4.8,0
CUST-12671,Cloud Hub 278,Mid-Market,E-Commerce,United States,2025-01-27,SUB-22671,Growth,Monthly,3614.05,73,2025-01-27,,Active,,0.882,71,6,49543,4,2,17.6,0,4.2,0
CUST-12672,Data Pay 278,SMB,Logistics & Supply Chain,United Kingdom,2025-01-27,SUB-22672,Starter,Monthly,331.4,12,2025-01-27,,Active,,0.93,64,4,11001,7,4,8.5,0,4.5,0
CUST-12673,Nova Works 278,Mid-Market,E-Commerce,United States,2025-01-27,SUB-22673,Growth,Annual,3059.2,45,2025-01-27,,Active,,0.617,53,4,98717,1,5,4.3,0,5.0,0
CUST-12674,Pulse Security 278,SMB,E-Commerce,United States,2025-01-27,SUB-22674,Growth,Annual,161.75,17,2025-01-27,,Active,,0.447,56,6,49767,2,6,103.3,3,2.8,0
CUST-12675,Stratum Analytics 278,Mid-Market,E-Commerce,Canada,2025-01-28,SUB-22675,Scale,Monthly,3124.8,39,2025-01-28,,Active,,0.843,100,5,25323,7,5,14.6,0,4.0,0
CUST-12676,Sync Tech 278,Mid-Market,SaaS / Tech,United States,2025-01-28,SUB-22676,Scale,Monthly,1373.19,66,2025-01-28,,Active,,0.635,71,5,16688,3,0,4.0,0,4.7,0
CUST-12677,Vanguard Sphere 278,Enterprise,Cybersecurity,Canada,2025-01-28,SUB-22677,Enterprise Plus,Annual,17787.8,123,2025-01-28,,Active,,0.536,24,3,22855,2,9,5.2,0,4.9,0
CUST-12678,Omni Labs 278,Enterprise,Fintech,Canada,2025-01-28,SUB-22678,Enterprise Plus,Annual,11618.97,411,2025-01-28,,Active,,0.44,78,5,22099,2,0,4.0,0,4.4,0
CUST-12679,Hyper Flow 278,SMB,Fintech,United States,2025-01-28,SUB-22679,Starter,Monthly,718.98,20,2025-01-28,2025-12-31,Churned,Low Adoption & License Waste,0.854,76,5,13467,29,2,2.4,0,4.9,1
CUST-12680,Zenith Corp 278,Mid-Market,Cybersecurity,Canada,2025-01-28,SUB-22680,Growth,Annual,2133.39,83,2025-01-28,,Active,,1.0,83,2,17241,1,6,15.2,0,4.3,0
CUST-12681,Quantum Stack 278,SMB,E-Commerce,Canada,2025-01-28,SUB-22681,Growth,Annual,537.1,6,2025-01-28,,Active,,0.844,57,4,12530,2,4,7.3,0,4.8,0
CUST-12682,Nexus AI 278,Enterprise,E-Commerce,United States,2025-01-28,SUB-22682,Scale,Annual,7529.13,131,2025-01-28,,Active,,0.601,63,3,42546,10,4,15.3,0,4.1,0
CUST-12683,Vertex Scale 278,Mid-Market,E-Commerce,United States,2025-01-28,SUB-22683,Scale,Annual,3209.2,74,2025-01-28,2025-10-09,Churned,Internal Restructuring,1.0,60,2,32411,4,5,19.8,0,4.9,1
CUST-12684,Blue Systems 278,Mid-Market,Fintech,United Kingdom,2025-01-28,SUB-22684,Scale,Annual,1663.5,70,2025-01-28,,Active,,0.749,90,6,3759,5,0,4.0,0,5.0,0
CUST-12685,Apex Logic 279,Enterprise,SaaS / Tech,India,2025-01-28,SUB-22685,Scale,Annual,11559.42,190,2025-01-28,,Active,,0.823,63,3,6474,5,5,56.2,2,1.5,0
CUST-12686,Cloud Hub 279,Enterprise,SaaS / Tech,United Kingdom,2025-01-28,SUB-22686,Enterprise Plus,Monthly,5608.28,143,2025-01-28,2025-07-24,Churned,Support / SLA Frustration,0.582,76,3,11790,0,4,55.5,0,1.8,1
CUST-12687,Data Pay 279,Mid-Market,Healthcare,United States,2025-01-28,SUB-22687,Scale,Annual,1014.19,51,2025-01-28,,Active,,0.499,20,3,25016,12,0,4.0,0,4.2,0
CUST-12688,Nova Works 279,Mid-Market,Healthcare,Canada,2025-01-29,SUB-22688,Growth,Monthly,2371.17,93,2025-01-29,,Active,,0.792,31,3,43519,6,3,2.9,0,4.1,0
CUST-12689,Pulse Security 279,Mid-Market,Logistics & Supply Chain,United States,2025-01-29,SUB-22689,Scale,Monthly,2281.72,31,2025-01-29,2025-11-07,Churned,Support / SLA Frustration,0.675,87,3,36252,3,3,118.9,0,3.0,1
CUST-12690,Stratum Analytics 279,SMB,Fintech,United Kingdom,2025-01-29,SUB-22690,Growth,Annual,608.94,5,2025-01-29,,Active,,0.621,46,4,3578,0,4,112.7,2,2.6,0
CUST-12691,Sync Tech 279,SMB,Logistics & Supply Chain,Canada,2025-01-29,SUB-22691,Growth,Monthly,365.23,9,2025-01-29,,Active,,0.997,49,3,34666,1,3,8.4,0,4.6,0
CUST-12692,Vanguard Sphere 279,Enterprise,Healthcare,United Kingdom,2025-01-29,SUB-22692,Scale,Annual,6806.97,369,2025-01-29,,Active,,0.763,86,7,9245,0,2,16.7,0,4.6,0
CUST-12693,Omni Labs 279,Mid-Market,E-Commerce,Germany,2025-01-29,SUB-22693,Growth,Annual,2237.73,65,2025-01-29,2025-03-04,Churned,Low Adoption & License Waste,0.367,69,5,683,2,6,21.6,0,4.6,1
CUST-12694,Hyper Flow 279,SMB,Cybersecurity,Canada,2025-01-29,SUB-22694,Starter,Monthly,676.26,10,2025-01-29,,Active,,0.592,54,6,11169,4,2,13.1,0,4.3,0
CUST-12695,Zenith Corp 279,SMB,SaaS / Tech,United Kingdom,2025-01-30,SUB-22695,Starter,Monthly,235.63,5,2025-01-30,,Active,,0.82,92,4,2802,3,3,3.4,0,4.2,0
CUST-12696,Quantum Stack 279,SMB,Healthcare,United States,2025-01-30,SUB-22696,Starter,Annual,228.24,24,2025-01-30,,Active,,0.561,50,1,17335,1,2,5.1,0,4.0,0
CUST-12697,Nexus AI 279,Mid-Market,SaaS / Tech,Germany,2025-01-30,SUB-22697,Growth,Monthly,1416.83,86,2025-01-30,,Active,,0.52,44,5,23538,2,3,84.3,0,2.9,0
CUST-12698,Vertex Scale 279,SMB,Healthcare,India,2025-01-30,SUB-22698,Starter,Annual,582.17,22,2025-01-30,,Active,,0.884,46,4,30168,4,3,14.2,0,4.8,0
CUST-12699,Blue Systems 279,SMB,Healthcare,United States,2025-01-30,SUB-22699,Starter,Monthly,400.38,20,2025-01-30,,Active,,0.512,91,3,2969,12,3,22.0,0,4.7,0
CUST-12700,Apex Logic 280,SMB,Cybersecurity,United States,2025-01-30,SUB-22700,Growth,Annual,232.59,14,2025-01-30,,Active,,0.725,98,5,20586,17,6,15.0,0,4.0,0
CUST-12701,Cloud Hub 280,SMB,SaaS / Tech,United States,2025-01-30,SUB-22701,Growth,Monthly,516.19,5,2025-01-30,,Active,,0.922,66,2,7079,1,2,16.7,0,4.5,0
CUST-12702,Data Pay 280,Enterprise,E-Commerce,Canada,2025-01-31,SUB-22702,Enterprise Plus,Annual,14157.83,461,2025-01-31,,Active,,0.623,69,4,8454,11,3,7.7,0,4.6,0
CUST-12703,Nova Works 280,Enterprise,Healthcare,Canada,2025-01-31,SUB-22703,Scale,Annual,17943.04,162,2025-01-31,,Active,,0.747,82,6,4456,8,3,66.1,1,2.1,0
CUST-12704,Pulse Security 280,SMB,Fintech,United States,2025-01-31,SUB-22704,Growth,Monthly,550.29,9,2025-01-31,,Active,,0.908,77,5,31997,5,6,23.4,0,4.6,0
CUST-12705,Stratum Analytics 280,SMB,Fintech,Germany,2025-01-31,SUB-22705,Starter,Monthly,237.34,18,2025-01-31,,Active,,1.0,65,3,10010,7,9,7.9,0,4.2,0
CUST-12706,Sync Tech 280,Enterprise,E-Commerce,United States,2025-01-31,SUB-22706,Enterprise Plus,Annual,8553.14,479,2025-01-31,,Active,,1.0,94,4,6656,0,10,5.6,0,4.7,0
CUST-12707,Vanguard Sphere 280,Mid-Market,SaaS / Tech,Canada,2025-01-31,SUB-22707,Growth,Monthly,3652.84,74,2025-01-31,,Active,,0.964,81,2,4604,0,2,19.8,0,4.6,0
CUST-12708,Omni Labs 280,Enterprise,E-Commerce,United States,2025-02-01,SUB-22708,Enterprise Plus,Annual,15929.64,234,2025-02-01,,Active,,0.52,73,4,5524,5,7,14.9,0,4.2,0
CUST-12709,Hyper Flow 280,Mid-Market,Logistics & Supply Chain,United States,2025-02-01,SUB-22709,Scale,Monthly,1687.31,55,2025-02-01,,Active,,0.988,57,5,14071,3,1,12.4,0,4.9,0
CUST-12710,Zenith Corp 280,SMB,Fintech,United States,2025-02-01,SUB-22710,Growth,Annual,595.99,7,2025-02-01,,Active,,0.618,86,4,569,4,1,77.4,0,3.0,0
CUST-12711,Quantum Stack 280,SMB,Healthcare,United States,2025-02-01,SUB-22711,Growth,Monthly,482.63,7,2025-02-01,,Active,,0.801,54,5,14952,1,4,12.1,0,4.6,0
CUST-12712,Nexus AI 280,Mid-Market,Fintech,United Kingdom,2025-02-01,SUB-22712,Growth,Annual,2312.44,25,2025-02-01,,Active,,0.952,52,2,39462,8,5,12.6,0,3.9,0
CUST-12713,Vertex Scale 280,Mid-Market,Healthcare,United Kingdom,2025-02-01,SUB-22713,Scale,Annual,3143.69,60,2025-02-01,2025-04-17,Churned,Low Adoption & License Waste,0.234,61,2,47738,3,4,2.6,0,4.9,1
CUST-12714,Blue Systems 280,Enterprise,Fintech,United States,2025-02-01,SUB-22714,Enterprise Plus,Annual,12699.47,314,2025-02-01,,Active,,0.421,89,1,56997,4,4,113.2,2,1.6,0
CUST-12715,Apex Logic 281,Mid-Market,Cybersecurity,United States,2025-02-01,SUB-22715,Growth,Annual,1094.02,29,2025-02-01,2025-06-02,Churned,Support / SLA Frustration,0.45,97,6,19462,8,2,56.3,0,1.5,1
CUST-12716,Cloud Hub 281,SMB,Fintech,United States,2025-02-01,SUB-22716,Starter,Annual,548.19,11,2025-02-01,,Active,,0.563,91,6,35836,5,2,4.5,0,4.9,0
CUST-12717,Data Pay 281,SMB,Cybersecurity,Canada,2025-02-01,SUB-22717,Starter,Annual,482.55,11,2025-02-01,,Active,,0.905,74,4,33017,11,4,14.9,0,4.8,0
CUST-12718,Nova Works 281,SMB,Healthcare,Canada,2025-02-02,SUB-22718,Starter,Monthly,488.36,10,2025-02-02,,Active,,0.895,65,5,2773,5,6,4.6,0,4.6,0
CUST-12719,Pulse Security 281,Enterprise,Cybersecurity,United States,2025-02-02,SUB-22719,Enterprise Plus,Annual,16689.32,406,2025-02-02,,Active,,0.889,92,2,21495,0,2,11.7,0,5.0,0
CUST-12720,Stratum Analytics 281,SMB,E-Commerce,United Kingdom,2025-02-02,SUB-22720,Starter,Monthly,464.46,11,2025-02-02,,Active,,0.148,98,4,16904,7,3,4.8,0,4.4,0
CUST-12721,Sync Tech 281,SMB,Cybersecurity,United States,2025-02-02,SUB-22721,Starter,Monthly,662.06,22,2025-02-02,,Active,,1.0,94,2,5075,9,2,16.3,0,3.9,0
CUST-12722,Vanguard Sphere 281,SMB,Fintech,India,2025-02-02,SUB-22722,Starter,Monthly,529.69,20,2025-02-02,2025-03-31,Churned,Support / SLA Frustration,0.853,85,4,22028,13,5,113.0,2,3.1,1
CUST-12723,Omni Labs 281,Mid-Market,SaaS / Tech,India,2025-02-03,SUB-22723,Growth,Annual,2873.79,90,2025-02-03,,Active,,0.82,100,4,23610,6,2,5.4,0,4.1,0
CUST-12724,Hyper Flow 281,Mid-Market,Cybersecurity,Canada,2025-02-03,SUB-22724,Scale,Annual,1260.68,88,2025-02-03,2025-03-20,Churned,Low Adoption & License Waste,0.291,97,6,50396,8,3,22.3,0,4.2,1
CUST-12725,Zenith Corp 281,Mid-Market,Fintech,India,2025-02-03,SUB-22725,Scale,Annual,2594.41,92,2025-02-03,2025-12-31,Churned,Support / SLA Frustration,0.725,95,3,12769,6,2,64.6,0,1.7,1
CUST-12726,Quantum Stack 281,Enterprise,Fintech,Germany,2025-02-03,SUB-22726,Enterprise Plus,Annual,7329.45,392,2025-02-03,,Active,,0.313,79,6,61475,1,2,6.2,0,4.7,0
CUST-12727,Nexus AI 281,Mid-Market,Healthcare,Germany,2025-02-03,SUB-22727,Growth,Monthly,1332.53,74,2025-02-03,2025-05-04,Churned,Low Adoption & License Waste,0.66,22,2,17285,22,4,19.3,0,4.5,1
CUST-12728,Vertex Scale 281,Mid-Market,Cybersecurity,United Kingdom,2025-02-03,SUB-22728,Scale,Monthly,2499.57,29,2025-02-03,,Active,,0.983,69,3,30239,6,2,19.3,0,4.0,0
CUST-12729,Blue Systems 281,Mid-Market,E-Commerce,United States,2025-02-04,SUB-22729,Scale,Annual,1828.83,99,2025-02-04,,Active,,0.768,65,4,7403,8,3,9.7,0,4.8,0
CUST-12730,Apex Logic 282,SMB,E-Commerce,United States,2025-02-04,SUB-22730,Starter,Monthly,451.59,20,2025-02-04,2025-09-17,Churned,Support / SLA Frustration,0.862,63,4,30502,4,2,90.9,0,1.9,1
CUST-12731,Cloud Hub 282,Mid-Market,Fintech,United States,2025-02-04,SUB-22731,Scale,Monthly,3793.45,59,2025-02-04,2025-08-30,Churned,Support / SLA Frustration,0.701,58,3,22357,8,5,114.6,0,3.0,1
CUST-12732,Data Pay 282,Enterprise,Fintech,United Kingdom,2025-02-04,SUB-22732,Enterprise Plus,Annual,9576.47,282,2025-02-04,,Active,,0.869,47,4,37863,1,2,2.4,0,4.4,0
CUST-12733,Nova Works 282,SMB,Logistics & Supply Chain,United States,2025-02-05,SUB-22733,Growth,Annual,331.24,14,2025-02-05,,Active,,0.878,63,3,31361,6,6,6.9,0,4.5,0
CUST-12734,Pulse Security 282,SMB,Fintech,United States,2025-02-06,SUB-22734,Starter,Monthly,300.33,10,2025-02-06,2025-06-10,Churned,Competitor Alternative,0.728,77,6,4653,10,2,22.3,0,3.8,1
CUST-12735,Stratum Analytics 282,SMB,E-Commerce,United States,2025-02-06,SUB-22735,Growth,Monthly,534.3,21,2025-02-06,,Active,,0.613,47,3,4922,24,4,15.0,0,4.8,0
CUST-12736,Sync Tech 282,SMB,Cybersecurity,United States,2025-02-06,SUB-22736,Growth,Monthly,175.84,6,2025-02-06,,Active,,0.453,76,3,1938,0,6,117.0,1,2.9,0
CUST-12737,Vanguard Sphere 282,SMB,Fintech,United Kingdom,2025-02-06,SUB-22737,Starter,Annual,435.27,12,2025-02-06,2025-06-18,Churned,Low Adoption & License Waste,0.393,82,5,111564,0,3,10.1,0,4.3,1
CUST-12738,Omni Labs 282,SMB,SaaS / Tech,India,2025-02-06,SUB-22738,Starter,Monthly,426.03,11,2025-02-06,2025-12-31,Churned,Low Adoption & License Waste,0.627,82,3,107759,23,3,13.0,0,4.8,1
CUST-12739,Hyper Flow 282,Enterprise,Fintech,Canada,2025-02-07,SUB-22739,Scale,Annual,13591.38,431,2025-02-07,,Active,,0.618,76,6,3946,1,3,54.3,1,2.6,0
CUST-12740,Zenith Corp 282,Mid-Market,E-Commerce,United Kingdom,2025-02-07,SUB-22740,Scale,Monthly,2893.74,29,2025-02-07,,Active,,0.916,80,4,19622,6,1,4.1,0,4.3,0
CUST-12741,Quantum Stack 282,Mid-Market,Fintech,United Kingdom,2025-02-07,SUB-22741,Growth,Monthly,1575.56,51,2025-02-07,,Active,,0.96,56,5,34161,2,6,16.4,0,4.3,0
CUST-12742,Nexus AI 282,Mid-Market,SaaS / Tech,United States,2025-02-07,SUB-22742,Growth,Annual,3148.71,44,2025-02-07,,Active,,0.546,64,3,61585,5,4,72.1,0,3.1,0
CUST-12743,Vertex Scale 282,Enterprise,Healthcare,United States,2025-02-07,SUB-22743,Enterprise Plus,Annual,13652.05,391,2025-02-07,,Active,,0.74,70,4,9366,0,4,11.4,0,4.9,0
CUST-12744,Blue Systems 282,SMB,E-Commerce,India,2025-02-07,SUB-22744,Starter,Monthly,271.14,18,2025-02-07,,Active,,0.394,95,4,1782,1,9,11.1,0,4.8,0
CUST-12745,Apex Logic 283,SMB,E-Commerce,United States,2025-02-07,SUB-22745,Growth,Monthly,266.36,6,2025-02-07,,Active,,1.0,65,1,17691,0,4,23.9,0,4.0,0
CUST-12746,Cloud Hub 283,SMB,Fintech,United States,2025-02-07,SUB-22746,Starter,Annual,226.91,11,2025-02-07,,Active,,0.714,81,4,30724,25,3,3.8,0,5.0,0
CUST-12747,Data Pay 283,Enterprise,SaaS / Tech,Canada,2025-02-08,SUB-22747,Enterprise Plus,Monthly,7140.81,488,2025-02-08,,Active,,0.626,49,3,2909,0,4,4.1,0,4.8,0
CUST-12748,Nova Works 283,SMB,Healthcare,United States,2025-02-08,SUB-22748,Growth,Monthly,705.55,20,2025-02-08,2025-08-25,Churned,Price / Budget Cuts,0.833,85,3,5497,7,4,20.2,0,4.6,1
CUST-12749,Pulse Security 283,SMB,SaaS / Tech,United States,2025-02-08,SUB-22749,Growth,Monthly,441.58,23,2025-02-08,2025-12-31,Churned,Support / SLA Frustration,0.922,72,5,9889,2,3,61.2,1,2.5,1
CUST-12750,Stratum Analytics 283,Mid-Market,Fintech,United States,2025-02-08,SUB-22750,Growth,Annual,3111.99,67,2025-02-08,2025-12-31,Churned,Competitor Alternative,0.804,58,6,45976,6,3,21.9,0,4.7,1
CUST-12751,Sync Tech 283,SMB,SaaS / Tech,United States,2025-02-08,SUB-22751,Growth,Annual,511.38,9,2025-02-08,,Active,,1.0,47,2,5250,3,5,13.3,0,4.0,0
CUST-12752,Vanguard Sphere 283,Mid-Market,Fintech,United States,2025-02-09,SUB-22752,Scale,Annual,3344.9,31,2025-02-09,,Active,,0.768,52,4,30637,13,6,112.1,1,2.0,0
CUST-12753,Omni Labs 283,Mid-Market,Healthcare,United States,2025-02-09,SUB-22753,Growth,Annual,1865.83,71,2025-02-09,,Active,,0.662,59,2,716,13,5,14.7,0,5.0,0
CUST-12754,Hyper Flow 283,SMB,Fintech,United Kingdom,2025-02-09,SUB-22754,Starter,Monthly,248.69,22,2025-02-09,,Active,,0.736,33,6,7698,7,1,76.2,0,1.5,0
CUST-12755,Zenith Corp 283,Mid-Market,SaaS / Tech,Germany,2025-02-09,SUB-22755,Growth,Annual,2730.98,93,2025-02-09,,Active,,0.816,75,3,63424,0,7,21.1,0,4.7,0
CUST-12756,Quantum Stack 283,Mid-Market,Healthcare,United States,2025-02-09,SUB-22756,Scale,Monthly,1082.27,88,2025-02-09,2025-10-02,Churned,Support / SLA Frustration,0.733,48,4,7641,3,7,69.2,1,2.0,1
CUST-12757,Nexus AI 283,SMB,Logistics & Supply Chain,Germany,2025-02-09,SUB-22757,Growth,Monthly,316.29,23,2025-02-09,,Active,,0.397,100,4,73465,4,1,5.0,0,4.3,0
CUST-12758,Vertex Scale 283,SMB,Logistics & Supply Chain,United States,2025-02-09,SUB-22758,Starter,Monthly,387.23,13,2025-02-09,,Active,,0.414,52,5,36667,1,4,17.9,0,4.4,0
CUST-12759,Blue Systems 283,Enterprise,Fintech,United States,2025-02-09,SUB-22759,Enterprise Plus,Annual,15201.95,353,2025-02-09,,Active,,0.736,74,5,3922,7,6,109.8,2,2.6,0
CUST-12760,Apex Logic 284,Enterprise,E-Commerce,United States,2025-02-10,SUB-22760,Enterprise Plus,Annual,17589.27,364,2025-02-10,,Active,,0.683,30,3,37088,10,7,7.8,0,4.6,0
CUST-12761,Cloud Hub 284,Enterprise,Fintech,United Kingdom,2025-02-10,SUB-22761,Scale,Annual,6845.14,125,2025-02-10,,Active,,0.646,52,3,14551,10,5,12.9,0,3.9,0
CUST-12762,Data Pay 284,SMB,Healthcare,United States,2025-02-10,SUB-22762,Starter,Monthly,239.05,11,2025-02-10,,Active,,0.725,83,4,3452,1,3,17.5,0,4.3,0
CUST-12763,Nova Works 284,Mid-Market,SaaS / Tech,United Kingdom,2025-02-10,SUB-22763,Scale,Annual,1351.15,99,2025-02-10,,Active,,0.667,70,1,52294,1,7,5.2,0,4.9,0
CUST-12764,Pulse Security 284,Enterprise,SaaS / Tech,Canada,2025-02-10,SUB-22764,Enterprise Plus,Annual,7626.06,320,2025-02-10,,Active,,0.793,96,5,1169,4,8,16.5,0,4.9,0
CUST-12765,Stratum Analytics 284,SMB,E-Commerce,United Kingdom,2025-02-10,SUB-22765,Starter,Monthly,392.67,16,2025-02-10,,Active,,0.79,78,5,4059,2,3,5.9,0,4.3,0
CUST-12766,Sync Tech 284,SMB,Healthcare,United Kingdom,2025-02-10,SUB-22766,Growth,Monthly,184.04,21,2025-02-10,,Active,,0.688,91,4,46137,9,2,21.0,0,4.5,0
CUST-12767,Vanguard Sphere 284,Mid-Market,Healthcare,India,2025-02-11,SUB-22767,Growth,Monthly,1987.64,55,2025-02-11,2025-06-03,Churned,Internal Restructuring,0.706,72,4,44070,2,2,9.8,0,3.9,1
CUST-12768,Omni Labs 284,SMB,Fintech,United States,2025-02-11,SUB-22768,Starter,Monthly,464.43,8,2025-02-11,,Active,,0.606,99,4,7574,9,4,3.3,0,4.4,0
CUST-12769,Hyper Flow 284,SMB,SaaS / Tech,United States,2025-02-11,SUB-22769,Starter,Monthly,570.08,14,2025-02-11,,Active,,0.712,79,4,4110,7,3,7.3,0,4.3,0
CUST-12770,Zenith Corp 284,Enterprise,E-Commerce,Canada,2025-02-11,SUB-22770,Enterprise Plus,Annual,6323.15,319,2025-02-11,,Active,,0.548,31,3,14291,0,2,112.0,1,2.2,0
CUST-12771,Quantum Stack 284,Mid-Market,SaaS / Tech,United Kingdom,2025-02-11,SUB-22771,Growth,Monthly,3704.81,52,2025-02-11,,Active,,0.588,69,5,42454,8,3,8.6,0,4.6,0
CUST-12772,Nexus AI 284,SMB,Fintech,United States,2025-02-11,SUB-22772,Starter,Monthly,299.74,20,2025-02-11,,Active,,0.852,73,4,8301,5,5,23.3,0,4.2,0
