subscription_id,customer_id,plan_type,billing_cycle,mrr,seats_purchased,start_date,end_date,status,churn_reason
SUB-22467,CUST-12467,Scale,Annual,14025.6,152,2024-12-30,2025-09-22,Churned,Support / SLA Frustration
SUB-22468,CUST-12468,Growth,Monthly,2508.03,98,2024-12-31,,Active,
SUB-22469,CUST-12469,Growth,Monthly,344.03,5,2024-12-31,,Active,
SUB-22470,CUST-12470,Scale,Monthly,2077.05,98,2024-12-31,,Active,
SUB-22471,CUST-12471,Starter,Monthly,227.56,14,2024-12-31,,Active,
SUB-22472,CUST-12472,Growth,Monthly,690.92,15,2024-12-31,2025-05-17,Churned,Switched Tool
SUB-22473,CUST-12473,Starter,Monthly,183.91,20,2024-12-31,,Active,
SUB-22474,CUST-12474,Starter,Monthly,497.66,23,2024-12-31,,Active,
SUB-22475,CUST-12475,Starter,Monthly,609.25,10,2024-12-31,,Active,
SUB-22476,CUST-12476,Enterprise Plus,Annual,6871.35,240,2024-12-31,,Active,
SUB-22477,CUST-12477,Starter,Annual,298.01,8,2025-01-01,2025-05-10,Churned,Support / SLA Frustration
SUB-22478,CUST-12478,Enterprise Plus,Annual,13253.97,237,2025-01-01,,Active,
SUB-22479,CUST-12479,Growth,Annual,479.82,10,2025-01-01,,Active,
SUB-22480,CUST-12480,Growth,Annual,3192.48,91,2025-01-01,2025-06-23,Churned,Low Adoption & License Waste
SUB-22481,CUST-12481,Growth,Annual,293.17,23,2025-01-02,,Active,
SUB-22482,CUST-12482,Starter,Monthly,367.24,24,2025-01-02,,Active,
SUB-22483,CUST-12483,Enterprise Plus,Annual,4619.17,260,2025-01-02,,Active,
SUB-22484,CUST-12484,Scale,Monthly,1443.42,54,2025-01-02,2025-02-25,Churned,Support / SLA Frustration
SUB-22485,CUST-12485,Growth,Monthly,653.8,21,2025-01-02,,Active,
SUB-22486,CUST-12486,Scale,Annual,1321.12,31,2025-01-02,,Active,
SUB-22487,CUST-12487,Growth,Monthly,160.52,11,2025-01-02,2025-03-11,Churned,Switched Tool
SUB-22488,CUST-12488,Starter,Monthly,583.35,18,2025-01-02,,Active,
SUB-22489,CUST-12489,Growth,Monthly,1525.11,72,2025-01-02,,Active,
SUB-22490,CUST-12490,Growth,Annual,927.77,67,2025-01-02,,Active,
SUB-22491,CUST-12491,Scale,Annual,1742.41,88,2025-01-02,,Active,
SUB-22492,CUST-12492,Starter,Annual,387.37,21,2025-01-03,,Active,
SUB-22493,CUST-12493,Growth,Monthly,1930.26,53,2025-01-03,,Active,
SUB-22494,CUST-12494,Starter,Monthly,273.38,17,2025-01-03,,Active,
SUB-22495,CUST-12495,Growth,Annual,3384.35,80,2025-01-03,,Active,
SUB-22496,CUST-12496,Starter,Monthly,516.04,6,2025-01-03,,Active,
SUB-22497,CUST-12497,Starter,Monthly,414.29,20,2025-01-03,,Active,
SUB-22498,CUST-12498,Starter,Annual,289.67,24,2025-01-03,,Active,
SUB-22499,CUST-12499,Scale,Annual,2062.91,44,2025-01-03,,Active,
SUB-22500,CUST-12500,Starter,Monthly,727.63,9,2025-01-04,,Active,
SUB-22501,CUST-12501,Starter,Monthly,640.11,13,2025-01-04,,Active,
SUB-22502,CUST-12502,Starter,Monthly,394.35,22,2025-01-04,,Active,
SUB-22503,CUST-12503,Growth,Monthly,355.84,21,2025-01-04,,Active,
SUB-22504,CUST-12504,Growth,Annual,2817.98,46,2025-01-04,,Active,
SUB-22505,CUST-12505,Enterprise Plus,Annual,10296.43,371,2025-01-05,,Active,
SUB-22506,CUST-12506,Growth,Monthly,254.82,20,2025-01-05,2025-10-20,Churned,Switched Tool
SUB-22507,CUST-12507,Growth,Annual,2731.76,31,2025-01-05,,Active,
SUB-22508,CUST-12508,Growth,Monthly,741.11,11,2025-01-05,,Active,
SUB-22509,CUST-12509,Growth,Annual,145.64,5,2025-01-05,2025-04-25,Churned,Competitor Alternative
SUB-22510,CUST-12510,Enterprise Plus,Annual,11414.27,231,2025-01-05,,Active,
SUB-22511,CUST-12511,Starter,Monthly,222.75,20,2025-01-05,2025-05-06,Churned,Support / SLA Frustration
SUB-22512,CUST-12512,Growth,Monthly,1958.04,98,2025-01-05,,Active,
SUB-22513,CUST-12513,Starter,Monthly,137.05,19,2025-01-05,2025-05-13,Churned,Low Adoption & License Waste
SUB-22514,CUST-12514,Growth,Annual,484.75,21,2025-01-05,,Active,
SUB-22515,CUST-12515,Starter,Annual,556.87,6,2025-01-05,,Active,
SUB-22516,CUST-12516,Enterprise Plus,Annual,6354.86,210,2025-01-05,,Active,
SUB-22517,CUST-12517,Scale,Monthly,1241.69,35,2025-01-06,,Active,
SUB-22518,CUST-12518,Starter,Monthly,414.36,11,2025-01-06,2025-09-29,Churned,Support / SLA Frustration
SUB-22519,CUST-12519,Starter,Monthly,372.73,11,2025-01-06,,Active,
SUB-22520,CUST-12520,Growth,Monthly,598.53,13,2025-01-06,2025-10-22,Churned,Support / SLA Frustration
SUB-22521,CUST-12521,Enterprise Plus,Annual,14582.67,338,2025-01-06,2025-07-30,Churned,Support / SLA Frustration
SUB-22522,CUST-12522,Scale,Annual,3103.21,76,2025-01-06,,Active,
SUB-22523,CUST-12523,Growth,Monthly,3580.68,93,2025-01-07,,Active,
SUB-22524,CUST-12524,Growth,Annual,669.53,18,2025-01-07,2025-05-26,Churned,Switched Tool
SUB-22525,CUST-12525,Growth,Annual,1236.99,28,2025-01-07,2025-06-07,Churned,Competitor Alternative
SUB-22526,CUST-12526,Scale,Annual,970.33,54,2025-01-07,,Active,
SUB-22527,CUST-12527,Starter,Annual,147.75,8,2025-01-07,,Active,
SUB-22528,CUST-12528,Enterprise Plus,Annual,11993.0,158,2025-01-07,,Active,
SUB-22529,CUST-12529,Starter,Monthly,183.52,8,2025-01-07,,Active,
SUB-22530,CUST-12530,Starter,Monthly,592.04,6,2025-01-08,,Active,
SUB-22531,CUST-12531,Growth,Monthly,602.57,11,2025-01-08,2025-09-03,Churned,Competitor Alternative
SUB-22532,CUST-12532,Scale,Annual,1260.79,28,2025-01-08,2025-07-22,Churned,Support / SLA Frustration
SUB-22533,CUST-12533,Enterprise Plus,Annual,16887.84,209,2025-01-08,2025-08-13,Churned,Low Adoption & License Waste
SUB-22534,CUST-12534,Growth,Monthly,701.92,14,2025-01-09,2025-10-13,Churned,Competitor Alternative
SUB-22535,CUST-12535,Growth,Monthly,324.51,13,2025-01-09,,Active,
SUB-22536,CUST-12536,Growth,Monthly,594.9,6,2025-01-09,,Active,
SUB-22537,CUST-12537,Enterprise Plus,Annual,8459.87,203,2025-01-10,,Active,
SUB-22538,CUST-12538,Growth,Annual,629.32,20,2025-01-10,2025-12-15,Churned,Support / SLA Frustration
SUB-22539,CUST-12539,Starter,Annual,262.94,14,2025-01-10,,Active,
SUB-22540,CUST-12540,Starter,Monthly,720.25,8,2025-01-10,2025-09-16,Churned,Support / SLA Frustration
SUB-22541,CUST-12541,Starter,Monthly,662.13,22,2025-01-10,,Active,
SUB-22542,CUST-12542,Growth,Monthly,681.09,23,2025-01-10,,Active,
SUB-22543,CUST-12543,Starter,Monthly,380.96,11,2025-01-10,2025-10-05,Churned,Switched Tool
SUB-22544,CUST-12544,Scale,Annual,12095.06,285,2025-01-10,,Active,
SUB-22545,CUST-12545,Growth,Monthly,1407.31,33,2025-01-10,,Active,
SUB-22546,CUST-12546,Enterprise Plus,Annual,5307.41,242,2025-01-11,,Active,
SUB-22547,CUST-12547,Scale,Monthly,1952.08,39,2025-01-11,2025-04-16,Churned,Internal Restructuring
SUB-22548,CUST-12548,Scale,Monthly,2774.19,85,2025-01-11,,Active,
SUB-22549,CUST-12549,Enterprise Plus,Annual,16599.06,409,2025-01-11,,Active,
SUB-22550,CUST-12550,Scale,Annual,3522.24,71,2025-01-11,,Active,
SUB-22551,CUST-12551,Enterprise Plus,Annual,13381.01,439,2025-01-11,,Active,
SUB-22552,CUST-12552,Starter,Monthly,639.72,10,2025-01-11,2025-06-08,Churned,Support / SLA Frustration
SUB-22553,CUST-12553,Starter,Monthly,447.08,5,2025-01-11,,Active,
SUB-22554,CUST-12554,Scale,Annual,8040.62,198,2025-01-11,,Active,
SUB-22555,CUST-12555,Growth,Monthly,601.3,6,2025-01-12,,Active,
SUB-22556,CUST-12556,Starter,Monthly,655.46,19,2025-01-12,,Active,
SUB-22557,CUST-12557,Scale,Annual,2990.39,65,2025-01-12,,Active,
SUB-22558,CUST-12558,Enterprise Plus,Annual,11792.82,120,2025-01-12,,Active,
SUB-22559,CUST-12559,Starter,Monthly,132.41,6,2025-01-12,2025-02-21,Churned,Support / SLA Frustration
SUB-22560,CUST-12560,Growth,Monthly,666.89,24,2025-01-12,,Active,
SUB-22561,CUST-12561,Growth,Monthly,683.75,10,2025-01-13,,Active,
SUB-22562,CUST-12562,Scale,Annual,11089.43,139,2025-01-13,2025-03-21,Churned,Low Adoption & License Waste
SUB-22563,CUST-12563,Enterprise Plus,Annual,16151.41,343,2025-01-13,,Active,
SUB-22564,CUST-12564,Growth,Annual,2242.08,96,2025-01-13,,Active,
SUB-22565,CUST-12565,Growth,Annual,2801.9,57,2025-01-13,,Active,
SUB-22566,CUST-12566,Growth,Annual,1577.6,50,2025-01-13,,Active,
SUB-22567,CUST-12567,Scale,Annual,1596.69,53,2025-01-13,,Active,
SUB-22568,CUST-12568,Starter,Monthly,377.16,24,2025-01-13,2025-07-03,Churned,Support / SLA Frustration
SUB-22569,CUST-12569,Starter,Monthly,281.52,6,2025-01-13,,Active,
SUB-22570,CUST-12570,Growth,Monthly,1803.56,58,2025-01-14,2025-06-22,Churned,Support / SLA Frustration
SUB-22571,CUST-12571,Growth,Annual,314.45,21,2025-01-14,,Active,
SUB-22572,CUST-12572,Growth,Monthly,1985.98,54,2025-01-14,,Active,
SUB-22573,CUST-12573,Growth,Monthly,3500.67,98,2025-01-14,,Active,
SUB-22574,CUST-12574,Growth,Monthly,2103.37,59,2025-01-14,2025-07-10,Churned,Competitor Alternative
SUB-22575,CUST-12575,Growth,Annual,258.8,11,2025-01-14,,Active,
SUB-22576,CUST-12576,Growth,Monthly,345.65,24,2025-01-14,,Active,
SUB-22577,CUST-12577,Starter,Annual,512.62,21,2025-01-14,,Active,
SUB-22578,CUST-12578,Growth,Monthly,1003.63,64,2025-01-14,,Active,
SUB-22579,CUST-12579,Starter,Monthly,414.27,23,2025-01-14,,Active,
SUB-22580,CUST-12580,Enterprise Plus,Monthly,13409.61,102,2025-01-15,2025-11-12,Churned,Support / SLA Frustration
SUB-22581,CUST-12581,Starter,Monthly,525.37,24,2025-01-15,2025-07-03,Churned,Competitor Alternative
SUB-22582,CUST-12582,Starter,Monthly,348.29,11,2025-01-15,,Active,
SUB-22583,CUST-12583,Growth,Annual,2762.66,48,2025-01-15,,Active,
SUB-22584,CUST-12584,Starter,Monthly,409.18,16,2025-01-15,2025-11-04,Churned,Support / SLA Frustration
SUB-22585,CUST-12585,Starter,Monthly,472.01,23,2025-01-16,,Active,
SUB-22586,CUST-12586,Enterprise Plus,Annual,9298.47,308,2025-01-16,,Active,
SUB-22587,CUST-12587,Starter,Monthly,261.43,18,2025-01-16,2025-12-20,Churned,Support / SLA Frustration
SUB-22588,CUST-12588,Scale,Monthly,2297.3,99,2025-01-16,,Active,
SUB-22589,CUST-12589,Starter,Annual,637.55,9,2025-01-16,,Active,
SUB-22590,CUST-12590,Growth,Annual,130.63,8,2025-01-16,,Active,
SUB-22591,CUST-12591,Starter,Annual,244.54,20,2025-01-16,2025-08-25,Churned,Support / SLA Frustration
SUB-22592,CUST-12592,Growth,Monthly,649.93,13,2025-01-16,2025-07-19,Churned,Low Adoption & License Waste
SUB-22593,CUST-12593,Growth,Monthly,416.48,19,2025-01-17,2025-03-25,Churned,Support / SLA Frustration
SUB-22594,CUST-12594,Scale,Annual,10297.79,150,2025-01-17,,Active,
SUB-22595,CUST-12595,Starter,Annual,681.06,24,2025-01-17,,Active,
SUB-22596,CUST-12596,Growth,Annual,1534.44,86,2025-01-17,,Active,
SUB-22597,CUST-12597,Growth,Monthly,2835.32,92,2025-01-18,,Active,
SUB-22598,CUST-12598,Growth,Monthly,2696.43,87,2025-01-18,,Active,
SUB-22599,CUST-12599,Enterprise Plus,Annual,13038.85,468,2025-01-18,,Active,
SUB-22600,CUST-12600,Growth,Monthly,124.89,7,2025-01-18,2025-12-18,Churned,Support / SLA Frustration
SUB-22601,CUST-12601,Enterprise Plus,Annual,7382.51,192,2025-01-18,,Active,
SUB-22602,CUST-12602,Starter,Monthly,302.33,9,2025-01-19,2025-06-17,Churned,Low Adoption & License Waste
SUB-22603,CUST-12603,Scale,Monthly,1053.14,34,2025-01-19,,Active,
SUB-22604,CUST-12604,Enterprise Plus,Annual,15181.05,387,2025-01-19,2025-10-31,Churned,Support / SLA Frustration
SUB-22605,CUST-12605,Growth,Annual,187.59,17,2025-01-19,,Active,
SUB-22606,CUST-12606,Enterprise Plus,Annual,17500.47,418,2025-01-19,,Active,
SUB-22607,CUST-12607,Scale,Annual,1212.45,83,2025-01-19,,Active,
SUB-22608,CUST-12608,Starter,Annual,693.78,22,2025-01-20,,Active,
SUB-22609,CUST-12609,Scale,Annual,5147.73,214,2025-01-20,2025-04-23,Churned,Support / SLA Frustration
SUB-22610,CUST-12610,Starter,Monthly,126.55,11,2025-01-20,2025-12-15,Churned,Support / SLA Frustration
SUB-22611,CUST-12611,Scale,Monthly,13558.26,262,2025-01-20,,Active,
SUB-22612,CUST-12612,Growth,Monthly,2760.93,86,2025-01-20,2025-10-11,Churned,Support / SLA Frustration
SUB-22613,CUST-12613,Starter,Monthly,396.86,10,2025-01-20,,Active,
SUB-22614,CUST-12614,Growth,Annual,3616.43,80,2025-01-20,,Active,
SUB-22615,CUST-12615,Enterprise Plus,Annual,6516.27,300,2025-01-20,,Active,
SUB-22616,CUST-12616,Scale,Monthly,1555.15,32,2025-01-20,,Active,
SUB-22617,CUST-12617,Growth,Monthly,2481.57,49,2025-01-20,,Active,
SUB-22618,CUST-12618,Starter,Annual,418.13,20,2025-01-20,2025-06-02,Churned,Support / SLA Frustration
SUB-22619,CUST-12619,Scale,Annual,1384.92,76,2025-01-20,2025-10-27,Churned,Support / SLA Frustration
SUB-22620,CUST-12620,Growth,Annual,655.59,21,2025-01-21,,Active,
SUB-22621,CUST-12621,Starter,Monthly,569.45,18,2025-01-21,,Active,
SUB-22622,CUST-12622,Growth,Annual,1371.51,81,2025-01-21,2025-05-31,Churned,Support / SLA Frustration
SUB-22623,CUST-12623,Starter,Monthly,606.79,11,2025-01-21,,Active,
SUB-22624,CUST-12624,Scale,Annual,1993.82,49,2025-01-21,,Active,
SUB-22625,CUST-12625,Growth,Monthly,132.72,24,2025-01-21,2025-05-01,Churned,Support / SLA Frustration
SUB-22626,CUST-12626,Enterprise Plus,Annual,5530.56,223,2025-01-21,,Active,
SUB-22627,CUST-12627,Starter,Monthly,293.79,13,2025-01-21,,Active,
SUB-22628,CUST-12628,Growth,Annual,2399.21,51,2025-01-21,2025-11-13,Churned,Support / SLA Frustration
SUB-22629,CUST-12629,Growth,Monthly,1315.77,25,2025-01-21,,Active,
SUB-22630,CUST-12630,Starter,Monthly,565.37,16,2025-01-22,2025-12-24,Churned,Support / SLA Frustration
SUB-22631,CUST-12631,Starter,Monthly,315.28,12,2025-01-22,,Active,
SUB-22632,CUST-12632,Enterprise Plus,Annual,14913.39,330,2025-01-22,,Active,
SUB-22633,CUST-12633,Growth,Annual,3692.06,26,2025-01-23,,Active,
SUB-22634,CUST-12634,Starter,Monthly,522.22,9,2025-01-23,2025-03-11,Churned,Price / Budget Cuts
SUB-22635,CUST-12635,Growth,Monthly,672.78,11,2025-01-23,2025-09-17,Churned,Low Adoption & License Waste
SUB-22636,CUST-12636,Growth,Monthly,279.23,23,2025-01-23,2025-07-04,Churned,Price / Budget Cuts
SUB-22637,CUST-12637,Starter,Monthly,408.86,24,2025-01-23,2025-10-13,Churned,Support / SLA Frustration
SUB-22638,CUST-12638,Starter,Monthly,124.45,14,2025-01-23,,Active,
SUB-22639,CUST-12639,Growth,Monthly,219.57,13,2025-01-23,,Active,
SUB-22640,CUST-12640,Growth,Annual,2184.83,85,2025-01-23,,Active,
SUB-22641,CUST-12641,Enterprise Plus,Annual,17472.94,112,2025-01-23,,Active,
SUB-22642,CUST-12642,Starter,Monthly,599.36,19,2025-01-24,2025-07-15,Churned,Support / SLA Frustration
SUB-22643,CUST-12643,Growth,Annual,456.51,20,2025-01-24,,Active,
SUB-22644,CUST-12644,Scale,Annual,15496.58,384,2025-01-24,,Active,
SUB-22645,CUST-12645,Growth,Monthly,3123.13,97,2025-01-24,,Active,
SUB-22646,CUST-12646,Growth,Monthly,595.47,18,2025-01-24,,Active,
SUB-22647,CUST-12647,Growth,Monthly,216.54,9,2025-01-24,,Active,
SUB-22648,CUST-12648,Growth,Monthly,3251.15,62,2025-01-24,,Active,
SUB-22649,CUST-12649,Growth,Monthly,1806.52,28,2025-01-25,,Active,
SUB-22650,CUST-12650,Growth,Monthly,3192.36,52,2025-01-25,2025-08-13,Churned,Support / SLA Frustration
SUB-22651,CUST-12651,Growth,Monthly,3320.02,74,2025-01-25,,Active,
SUB-22652,CUST-12652,Growth,Annual,3541.25,45,2025-01-25,,Active,
SUB-22653,CUST-12653,Scale,Annual,17746.47,364,2025-01-25,,Active,
SUB-22654,CUST-12654,Starter,Monthly,132.86,8,2025-01-25,,Active,
SUB-22655,CUST-12655,Growth,Annual,3463.12,39,2025-01-25,,Active,
SUB-22656,CUST-12656,Starter,Monthly,500.49,11,2025-01-25,,Active,
SUB-22657,CUST-12657,Growth,Monthly,561.1,17,2025-01-25,,Active,
SUB-22658,CUST-12658,Growth,Monthly,2497.04,92,2025-01-26,,Active,
SUB-22659,CUST-12659,Growth,Annual,171.46,10,2025-01-26,,Active,
SUB-22660,CUST-12660,Scale,Annual,2851.39,70,2025-01-26,,Active,
SUB-22661,CUST-12661,Starter,Annual,262.83,13,2025-01-26,,Active,
SUB-22662,CUST-12662,Growth,Annual,1156.24,67,2025-01-26,,Active,
SUB-22663,CUST-12663,Starter,Monthly,318.97,9,2025-01-26,2025-06-27,Churned,Support / SLA Frustration
SUB-22664,CUST-12664,Starter,Annual,559.77,7,2025-01-27,,Active,
SUB-22665,CUST-12665,Scale,Annual,3636.04,87,2025-01-27,,Active,
SUB-22666,CUST-12666,Enterprise Plus,Monthly,6379.45,170,2025-01-27,,Active,
SUB-22667,CUST-12667,Starter,Annual,315.83,16,2025-01-27,,Active,
SUB-22668,CUST-12668,Starter,Monthly,275.22,17,2025-01-27,,Active,
SUB-22669,CUST-12669,Scale,Annual,2134.49,52,2025-01-27,,Active,
SUB-22670,CUST-12670,Growth,Annual,724.66,13,2025-01-27,,Active,
SUB-22671,CUST-12671,Growth,Monthly,3614.05,73,2025-01-27,,Active,
SUB-22672,CUST-12672,Starter,Monthly,331.4,12,2025-01-27,,Active,
SUB-22673,CUST-12673,Growth,Annual,3059.2,45,2025-01-27,,Active,
SUB-22674,CUST-12674,Growth,Annual,161.75,17,2025-01-27,,Active,
SUB-22675,CUST-12675,Scale,Monthly,3124.8,39,2025-01-28,,Active,
SUB-22676,CUST-12676,Scale,Monthly,1373.19,66,2025-01-28,,Active,
SUB-22677,CUST-12677,Enterprise Plus,Annual,17787.8,123,2025-01-28,,Active,
SUB-22678,CUST-12678,Enterprise Plus,Annual,11618.97,411,2025-01-28,,Active,
SUB-22679,CUST-12679,Starter,Monthly,718.98,20,2025-01-28,2025-12-31,Churned,Low Adoption & License Waste
SUB-22680,CUST-12680,Growth,Annual,2133.39,83,2025-01-28,,Active,
SUB-22681,CUST-12681,Growth,Annual,537.1,6,2025-01-28,,Active,
SUB-22682,CUST-12682,Scale,Annual,7529.13,131,2025-01-28,,Active,
SUB-22683,CUST-12683,Scale,Annual,3209.2,74,2025-01-28,2025-10-09,Churned,Internal Restructuring
SUB-22684,CUST-12684,Scale,Annual,1663.5,70,2025-01-28,,Active,
SUB-22685,CUST-12685,Scale,Annual,11559.42,190,2025-01-28,,Active,
SUB-22686,CUST-12686,Enterprise Plus,Monthly,5608.28,143,2025-01-28,2025-07-24,Churned,Support / SLA Frustration
SUB-22687,CUST-12687,Scale,Annual,1014.19,51,2025-01-28,,Active,
SUB-22688,CUST-12688,Growth,Monthly,2371.17,93,2025-01-29,,Active,
SUB-22689,CUST-12689,Scale,Monthly,2281.72,31,2025-01-29,2025-11-07,Churned,Support / SLA Frustration
SUB-22690,CUST-12690,Growth,Annual,608.94,5,2025-01-29,,Active,
SUB-22691,CUST-12691,Growth,Monthly,365.23,9,2025-01-29,,Active,
SUB-22692,CUST-12692,Scale,Annual,6806.97,369,2025-01-29,,Active,
SUB-22693,CUST-12693,Growth,Annual,2237.73,65,2025-01-29,2025-03-04,Churned,Low Adoption & License Waste
SUB-22694,CUST-12694,Starter,Monthly,676.26,10,2025-01-29,,Active,
SUB-22695,CUST-12695,Starter,Monthly,235.63,5,2025-01-30,,Active,
SUB-22696,CUST-12696,Starter,Annual,228.24,24,2025-01-30,,Active,
SUB-22697,CUST-12697,Growth,Monthly,1416.83,86,2025-01-30,,Active,
SUB-22698,CUST-12698,Starter,Annual,582.17,22,2025-01-30,,Active,
SUB-22699,CUST-12699,Starter,Monthly,400.38,20,2025-01-30,,Active,
SUB-22700,CUST-12700,Growth,Annual,232.59,14,2025-01-30,,Active,
SUB-22701,CUST-12701,Growth,Monthly,516.19,5,2025-01-30,,Active,
SUB-22702,CUST-12702,Enterprise Plus,Annual,14157.83,461,2025-01-31,,Active,
SUB-22703,CUST-12703,Scale,Annual,17943.04,162,2025-01-31,,Active,
SUB-22704,CUST-12704,Growth,Monthly,550.29,9,2025-01-31,,Active,
SUB-22705,CUST-12705,Starter,Monthly,237.34,18,2025-01-31,,Active,
SUB-22706,CUST-12706,Enterprise Plus,Annual,8553.14,479,2025-01-31,,Active,
SUB-22707,CUST-12707,Growth,Monthly,3652.84,74,2025-01-31,,Active,
SUB-22708,CUST-12708,Enterprise Plus,Annual,15929.64,234,2025-02-01,,Active,
SUB-22709,CUST-12709,Scale,Monthly,1687.31,55,2025-02-01,,Active,
SUB-22710,CUST-12710,Growth,Annual,595.99,7,2025-02-01,,Active,
SUB-22711,CUST-12711,Growth,Monthly,482.63,7,2025-02-01,,Active,
SUB-22712,CUST-12712,Growth,Annual,2312.44,25,2025-02-01,,Active,
SUB-22713,CUST-12713,Scale,Annual,3143.69,60,2025-02-01,2025-04-17,Churned,Low Adoption & License Waste
SUB-22714,CUST-12714,Enterprise Plus,Annual,12699.47,314,2025-02-01,,Active,
SUB-22715,CUST-12715,Growth,Annual,1094.02,29,2025-02-01,2025-06-02,Churned,Support / SLA Frustration
SUB-22716,CUST-12716,Starter,Annual,548.19,11,2025-02-01,,Active,
SUB-22717,CUST-12717,Starter,Annual,482.55,11,2025-02-01,,Active,
SUB-22718,CUST-12718,Starter,Monthly,488.36,10,2025-02-02,,Active,
SUB-22719,CUST-12719,Enterprise Plus,Annual,16689.32,406,2025-02-02,,Active,
SUB-22720,CUST-12720,Starter,Monthly,464.46,11,2025-02-02,,Active,
SUB-22721,CUST-12721,Starter,Monthly,662.06,22,2025-02-02,,Active,
SUB-22722,CUST-12722,Starter,Monthly,529.69,20,2025-02-02,2025-03-31,Churned,Support / SLA Frustration
SUB-22723,CUST-12723,Growth,Annual,2873.79,90,2025-02-03,,Active,
SUB-22724,CUST-12724,Scale,Annual,1260.68,88,2025-02-03,2025-03-20,Churned,Low Adoption & License Waste
SUB-22725,CUST-12725,Scale,Annual,2594.41,92,2025-02-03,2025-12-31,Churned,Support / SLA Frustration
SUB-22726,CUST-12726,Enterprise Plus,Annual,7329.45,392,2025-02-03,,Active,
SUB-22727,CUST-12727,Growth,Monthly,1332.53,74,2025-02-03,2025-05-04,Churned,Low Adoption & License Waste
SUB-22728,CUST-12728,Scale,Monthly,2499.57,29,2025-02-03,,Active,
SUB-22729,CUST-12729,Scale,Annual,1828.83,99,2025-02-04,,Active,
SUB-22730,CUST-12730,Starter,Monthly,451.59,20,2025-02-04,2025-09-17,Churned,Support / SLA Frustration
SUB-22731,CUST-12731,Scale,Monthly,3793.45,59,2025-02-04,2025-08-30,Churned,Support / SLA Frustration
SUB-22732,CUST-12732,Enterprise Plus,Annual,9576.47,282,2025-02-04,,Active,
SUB-22733,CUST-12733,Growth,Annual,331.24,14,2025-02-05,,Active,
SUB-22734,CUST-12734,Starter,Monthly,300.33,10,2025-02-06,2025-06-10,Churned,Competitor Alternative
SUB-22735,CUST-12735,Growth,Monthly,534.3,21,2025-02-06,,Active,
SUB-22736,CUST-12736,Growth,Monthly,175.84,6,2025-02-06,,Active,
SUB-22737,CUST-12737,Starter,Annual,435.27,12,2025-02-06,2025-06-18,Churned,Low Adoption & License Waste
SUB-22738,CUST-12738,Starter,Monthly,426.03,11,2025-02-06,2025-12-31,Churned,Low Adoption & License Waste
SUB-22739,CUST-12739,Scale,Annual,13591.38,431,2025-02-07,,Active,
SUB-22740,CUST-12740,Scale,Monthly,2893.74,29,2025-02-07,,Active,
SUB-22741,CUST-12741,Growth,Monthly,1575.56,51,2025-02-07,,Active,
SUB-22742,CUST-12742,Growth,Annual,3148.71,44,2025-02-07,,Active,
SUB-22743,CUST-12743,Enterprise Plus,Annual,13652.05,391,2025-02-07,,Active,
SUB-22744,CUST-12744,Starter,Monthly,271.14,18,2025-02-07,,Active,
SUB-22745,CUST-12745,Growth,Monthly,266.36,6,2025-02-07,,Active,
SUB-22746,CUST-12746,Starter,Annual,226.91,11,2025-02-07,,Active,
SUB-22747,CUST-12747,Enterprise Plus,Monthly,7140.81,488,2025-02-08,,Active,
SUB-22748,CUST-12748,Growth,Monthly,705.55,20,2025-02-08,2025-08-25,Churned,Price / Budget Cuts
SUB-22749,CUST-12749,Growth,Monthly,441.58,23,2025-02-08,2025-12-31,Churned,Support / SLA Frustration
SUB-22750,CUST-12750,Growth,Annual,3111.99,67,2025-02-08,2025-12-31,Churned,Competitor Alternative
SUB-22751,CUST-12751,Growth,Annual,511.38,9,2025-02-08,,Active,
SUB-22752,CUST-12752,Scale,Annual,3344.9,31,2025-02-09,,Active,
