customer_id,license_utilization_rate,feature_adoption_score,weekly_active_days,api_calls_monthly,last_active_days_ago
CUST-14185,1.0,58,6,5525,0
CUST-14186,1.0,69,4,21520,1
CUST-14187,0.44,82,2,32776,6
CUST-14188,0.839,100,5,40271,5
CUST-14189,0.78,78,3,44259,10
CUST-14190,0.653,88,4,4974,7
CUST-14191,0.855,48,3,5220,0
CUST-14192,0.682,99,4,46843,20
CUST-14193,0.782,85,3,45996,2
CUST-14194,0.825,56,3,41268,18
CUST-14195,0.719,74,6,114069,14
CUST-14196,0.817,48,3,2844,5
CUST-14197,0.768,89,0,7322,4
CUST-14198,0.894,62,5,12857,5
CUST-14199,0.614,85,3,46890,9
CUST-14200,0.394,87,5,26630,18
CUST-14201,0.726,84,3,32187,10
CUST-14202,0.662,100,5,14012,18
CUST-14203,0.743,92,4,7620,7
CUST-14204,0.305,76,3,19708,3
CUST-14205,0.658,70,6,18938,1
CUST-14206,0.79,70,4,2441,11
CUST-14207,0.394,74,3,1957,1
CUST-14208,0.564,68,3,1535,21
CUST-14209,0.635,90,4,11587,0
CUST-14210,0.455,71,5,78455,4
CUST-14211,0.769,56,4,37228,18
CUST-14212,1.0,62,5,36040,1
CUST-14213,0.839,55,5,31663,0
CUST-14214,0.563,73,4,29617,22
CUST-14215,0.725,73,3,19100,0
CUST-14216,0.943,79,5,2939,5
CUST-14217,0.588,59,5,21687,3
CUST-14218,0.406,100,3,50506,1
CUST-14219,0.513,60,3,8358,0
CUST-14220,0.72,50,5,20838,3
CUST-14221,1.0,83,4,25182,0
CUST-14222,0.897,100,7,28415,0
CUST-14223,0.364,94,4,19416,0
CUST-14224,0.615,87,7,31951,6
CUST-14225,0.9,77,3,47792,3
CUST-14226,0.764,48,6,9982,1
CUST-14227,0.53,74,6,2747,7
CUST-14228,0.522,83,4,71075,2
CUST-14229,0.775,75,7,121708,3
CUST-14230,0.789,60,4,31743,2
CUST-14231,0.491,74,6,13069,2
CUST-14232,0.766,51,2,75367,1
CUST-14233,0.463,61,5,11395,28
CUST-14234,1.0,46,2,23259,17
CUST-14235,0.381,48,3,1165,1
CUST-14236,0.673,66,2,18388,1
CUST-14237,0.739,64,5,2938,10
CUST-14238,0.966,60,4,15235,4
CUST-14239,0.264,66,0,28933,3
CUST-14240,0.952,87,4,594,8
CUST-14241,1.0,73,5,19087,4
CUST-14242,0.686,78,6,34379,6
CUST-14243,0.837,100,3,33200,11
CUST-14244,0.615,55,7,13090,1
CUST-14245,0.475,32,3,19419,0
CUST-14246,1.0,56,5,16250,2
CUST-14247,0.865,60,5,32787,13
CUST-14248,0.503,55,2,51653,1
CUST-14249,0.715,81,3,6254,12
CUST-14250,0.455,51,0,6133,2
CUST-14251,0.613,84,5,43475,8
CUST-14252,0.7,67,5,42633,13
CUST-14253,0.847,88,4,3496,0
CUST-14254,0.483,72,3,22554,24
CUST-14255,0.844,60,6,9643,10
CUST-14256,0.43,71,6,4656,7
CUST-14257,0.422,47,5,13188,16
CUST-14258,0.874,81,2,22866,8
CUST-14259,0.719,15,2,101330,0
CUST-14260,0.919,56,6,34292,0
CUST-14261,1.0,63,3,30796,1
CUST-14262,0.567,59,2,11051,3
CUST-14263,0.605,51,5,16611,10
CUST-14264,0.707,73,7,17152,1
CUST-14265,0.478,75,4,26071,1
CUST-14266,0.67,79,6,21539,2
CUST-14267,0.378,27,3,33964,0
CUST-14268,0.553,77,2,116681,5
CUST-14269,0.427,73,6,102596,1
CUST-14270,0.982,77,5,23451,10
CUST-14271,0.758,56,3,15177,11
CUST-14272,1.0,45,6,6087,5
CUST-14273,0.606,31,6,31030,0
CUST-14274,0.603,87,3,5703,2
CUST-14275,0.917,80,6,13313,16
CUST-14276,0.315,46,3,16026,11
CUST-14277,0.643,25,0,7807,1
CUST-14278,0.778,38,2,13225,5
CUST-14279,0.8,52,6,8414,7
CUST-14280,0.955,68,5,4919,5
CUST-14281,0.545,57,4,24477,4
CUST-14282,1.0,60,6,4005,7
CUST-14283,0.456,58,7,3914,1
CUST-14284,0.48,52,2,61016,8
CUST-14285,0.749,67,3,23718,0
CUST-14286,0.689,55,4,16810,6
CUST-14287,1.0,53,4,34055,0
CUST-14288,0.95,67,5,1685,29
CUST-14289,0.555,44,5,65715,5
CUST-14290,0.324,100,4,11894,11
CUST-14291,0.302,68,3,45783,0
CUST-14292,0.678,67,1,80803,5
CUST-14293,0.89,84,4,6826,4
CUST-14294,0.517,69,4,55255,24
CUST-14295,0.788,96,4,22042,22
CUST-14296,0.645,63,3,6717,0
CUST-14297,0.674,33,4,16419,0
CUST-14298,0.459,68,4,52369,9
CUST-14299,0.562,67,5,9865,21
CUST-14300,0.609,75,4,2257,13
CUST-14301,0.48,51,6,23252,7
CUST-14302,0.572,96,5,14323,6
CUST-14303,0.774,83,3,22290,3
CUST-14304,0.811,100,5,40811,2
CUST-14305,0.789,68,4,10269,0
CUST-14306,0.705,70,4,13168,18
CUST-14307,0.357,10,1,40069,2
CUST-14308,0.834,54,4,9031,0
CUST-14309,0.943,55,2,2332,1
CUST-14310,0.894,90,3,1599,3
CUST-14311,0.807,91,3,19849,16
CUST-14312,0.662,56,2,22367,0
CUST-14313,0.645,44,4,4071,7
CUST-14314,0.863,84,2,141913,22
CUST-14315,0.533,41,5,7311,4
CUST-14316,0.557,74,4,114875,8
CUST-14317,0.966,44,4,20043,0
CUST-14318,0.66,73,3,6772,2
CUST-14319,0.868,72,7,3342,0
CUST-14320,0.365,45,4,5666,0
CUST-14321,0.948,74,3,47448,9
CUST-14322,0.55,84,4,1870,3
CUST-14323,0.315,94,2,32147,0
CUST-14324,1.0,100,4,5959,6
CUST-14325,0.777,68,6,29926,4
CUST-14326,0.602,66,4,13126,11
CUST-14327,0.414,73,3,23064,6
CUST-14328,0.713,43,5,14936,0
CUST-14329,0.938,69,6,55604,3
CUST-14330,0.53,46,7,37123,1
CUST-14331,0.411,57,3,68642,1
CUST-14332,0.657,24,6,3494,0
CUST-14333,0.739,51,1,12201,2
CUST-14334,0.75,72,5,1530,0
CUST-14335,0.861,80,6,28517,7
CUST-14336,0.752,82,3,14644,7
CUST-14337,0.651,55,3,167463,3
CUST-14338,0.579,58,4,24253,4
CUST-14339,0.761,60,4,14057,2
CUST-14340,0.668,77,5,4482,19
CUST-14341,0.836,93,7,794,7
CUST-14342,0.646,51,5,3320,9
CUST-14343,0.905,57,4,6834,9
CUST-14344,0.524,79,3,17933,40
CUST-14345,0.733,55,7,56403,13
CUST-14346,0.788,57,5,37986,4
CUST-14347,1.0,45,3,19948,3
CUST-14348,0.326,71,7,41607,5
CUST-14349,0.914,54,5,3726,1
CUST-14350,0.742,91,7,3811,0
CUST-14351,0.641,46,3,9680,21
CUST-14352,1.0,97,2,97052,21
CUST-14353,1.0,53,5,53547,0
CUST-14354,0.543,100,3,78437,0
CUST-14355,0.469,58,7,4618,13
CUST-14356,0.757,47,3,6436,5
CUST-14357,0.316,90,5,46203,3
CUST-14358,0.904,71,3,38300,0
CUST-14359,0.791,76,5,44908,0
CUST-14360,0.717,74,4,10878,2
CUST-14361,1.0,69,3,4375,5
CUST-14362,0.49,100,4,53231,3
CUST-14363,0.442,92,2,24614,0
CUST-14364,0.693,35,2,15251,2
CUST-14365,0.465,91,3,18345,12
CUST-14366,0.66,34,6,20968,1
CUST-14367,0.726,56,4,45414,5
CUST-14368,0.452,79,6,24665,11
CUST-14369,1.0,73,6,56467,2
CUST-14370,1.0,65,1,3480,6
CUST-14371,0.511,61,4,5526,6
CUST-14372,0.572,96,3,2364,8
CUST-14373,0.86,82,1,46952,8
CUST-14374,0.887,60,4,24198,0
CUST-14375,0.16,97,7,52186,2
CUST-14376,0.668,35,5,4218,2
CUST-14377,1.0,69,4,54128,0
CUST-14378,1.0,88,4,31477,3
CUST-14379,0.063,69,5,2362,18
CUST-14380,0.786,58,7,18509,0
CUST-14381,0.742,96,2,25280,21
CUST-14382,0.361,83,4,16962,11
CUST-14383,0.893,56,2,18214,0
CUST-14384,0.488,79,3,25938,0
CUST-14385,0.312,42,3,538,7
CUST-14386,0.561,58,4,5210,2
CUST-14387,0.84,70,5,23958,6
CUST-14388,0.423,65,5,54341,2
CUST-14389,0.513,72,4,7931,2
CUST-14390,0.631,66,2,3941,7
CUST-14391,0.711,76,4,68502,12
CUST-14392,0.633,59,3,3811,6
CUST-14393,0.512,52,5,24793,0
CUST-14394,0.323,57,7,19576,7
CUST-14395,0.308,57,4,14016,4
CUST-14396,1.0,73,6,12183,4
CUST-14397,0.315,91,2,11814,3
CUST-14398,0.798,69,3,10101,3
CUST-14399,0.758,60,7,27404,10
CUST-14400,0.754,60,5,78626,2
CUST-14401,0.824,35,3,10404,2
CUST-14402,0.803,42,5,1692,3
CUST-14403,0.927,88,5,10317,7
CUST-14404,0.643,63,4,42949,4
CUST-14405,0.837,60,2,53854,0
CUST-14406,0.554,52,3,47633,1
CUST-14407,0.641,58,6,15780,3
CUST-14408,0.92,86,6,708,4
CUST-14409,0.84,35,4,20819,3
CUST-14410,0.473,66,6,13690,4
CUST-14411,0.619,41,5,13448,6
CUST-14412,0.743,100,5,43515,16
CUST-14413,0.915,52,6,6481,1
CUST-14414,1.0,55,4,13256,0
CUST-14415,1.0,55,3,43215,4
CUST-14416,1.0,71,3,133269,5
CUST-14417,0.849,47,1,3822,4
CUST-14418,0.583,97,4,58217,7
CUST-14419,0.944,56,6,5744,12
CUST-14420,0.768,53,4,34260,3
CUST-14421,0.688,59,7,1171,6
CUST-14422,0.589,76,5,9917,4
CUST-14423,0.142,87,6,64366,11
CUST-14424,0.709,72,2,7491,0
CUST-14425,0.58,85,6,9143,13
CUST-14426,0.536,69,4,38177,1
CUST-14427,0.651,82,2,51800,2
CUST-14428,0.917,69,5,8645,7
CUST-14429,0.756,73,3,9561,7
CUST-14430,0.79,50,5,29544,4
CUST-14431,0.797,53,5,28788,7
CUST-14432,0.551,63,3,10861,0
CUST-14433,0.635,97,3,2245,4
CUST-14434,0.697,84,5,10913,1
CUST-14435,1.0,59,6,63717,22
CUST-14436,0.766,39,6,29859,5
CUST-14437,0.724,48,7,81154,0
CUST-14438,0.684,59,4,726,3
CUST-14439,0.438,49,3,15203,11
CUST-14440,0.484,76,5,14960,3
CUST-14441,0.7,49,6,50727,0
CUST-14442,0.912,52,4,662,0
CUST-14443,0.854,65,5,81869,3
CUST-14444,0.629,52,6,14515,0
CUST-14445,0.37,85,3,5870,4
CUST-14446,0.797,100,1,20255,4
CUST-14447,0.54,79,3,4893,3
CUST-14448,0.877,88,6,31772,2
CUST-14449,0.627,95,2,52084,2
CUST-14450,0.645,68,2,46703,0
CUST-14451,0.453,66,3,13580,1
CUST-14452,0.507,68,6,45231,2
CUST-14453,0.634,82,5,16992,3
CUST-14454,0.574,51,6,20627,1
CUST-14455,0.58,67,3,27939,10
CUST-14456,0.816,77,6,15202,1
CUST-14457,0.666,34,2,12946,6
CUST-14458,0.442,81,5,2696,7
CUST-14459,0.333,74,4,13336,1
CUST-14460,0.838,100,5,15595,0
CUST-14461,0.614,60,4,86580,3
CUST-14462,0.621,100,5,9039,6
CUST-14463,0.545,50,3,15786,10
CUST-14464,0.562,71,5,24925,2
CUST-14465,1.0,26,5,2625,11
CUST-14466,0.956,92,5,7100,6
CUST-14467,0.466,49,3,59681,0
CUST-14468,0.619,72,3,18273,1
CUST-14469,0.773,62,6,888,5
CUST-14470,0.945,64,1,15632,11
CUST-14471,0.376,100,5,32360,16
CUST-14472,0.447,55,5,44886,6
CUST-14473,0.624,64,3,33625,1
CUST-14474,0.866,100,4,7917,13
CUST-14475,0.679,50,4,45337,9
CUST-14476,0.798,89,5,3915,0
CUST-14477,0.76,42,4,4320,3
CUST-14478,0.81,78,5,2090,7
CUST-14479,0.822,100,4,17054,3
CUST-14480,0.965,31,3,51616,1
CUST-14481,0.433,54,3,21871,4
CUST-14482,0.819,49,5,10472,5
CUST-14483,1.0,78,3,1061,5
CUST-14484,0.863,60,6,64866,2
CUST-14485,0.699,75,5,3362,0
CUST-14486,0.671,94,6,59034,0
CUST-14487,0.697,84,4,43349,7
CUST-14488,0.755,51,2,37664,2
CUST-14489,0.765,37,6,2704,4
CUST-14490,0.601,63,5,3172,0
CUST-14491,0.43,48,3,70532,3
CUST-14492,0.759,60,4,31075,0
CUST-14493,0.736,24,5,35015,5
CUST-14494,0.522,79,1,99549,0
CUST-14495,0.312,63,3,30663,6
CUST-14496,0.982,79,5,25905,6
CUST-14497,0.418,40,5,61922,22
CUST-14498,0.58,100,2,11790,22
CUST-14499,0.72,100,7,77466,13
CUST-14500,0.34,77,4,2983,5
CUST-14501,0.884,47,3,63376,1
CUST-14502,0.574,100,5,3785,3
CUST-14503,0.892,85,2,20169,2
CUST-14504,0.534,61,5,24034,2
CUST-14505,0.495,66,6,40049,9
CUST-14506,0.736,71,6,38004,1
CUST-14507,0.879,55,3,5748,9
CUST-14508,0.732,75,3,47236,2
CUST-14509,0.858,70,4,103257,10
CUST-14510,0.502,63,4,49323,2
CUST-14511,0.925,52,5,34707,3
CUST-14512,1.0,73,3,33192,15
CUST-14513,0.366,85,2,76007,6
CUST-14514,0.502,70,3,1345,0
CUST-14515,0.518,57,4,5144,0
CUST-14516,0.973,61,3,30799,8
CUST-14517,0.879,95,4,2348,5
CUST-14518,1.0,66,4,20950,17
CUST-14519,0.614,71,3,6247,0
CUST-14520,1.0,31,5,17415,2
CUST-14521,0.939,87,3,3527,0
CUST-14522,0.759,49,4,1104,13
CUST-14523,0.981,100,4,14269,1
CUST-14524,0.301,62,6,2970,3
CUST-14525,0.4,100,5,25552,13
CUST-14526,0.867,89,4,27745,3
CUST-14527,0.583,84,0,59782,1
CUST-14528,1.0,45,5,27920,2
CUST-14529,0.612,48,6,37731,0
CUST-14530,0.349,58,5,46607,6
CUST-14531,0.858,62,6,28834,0
CUST-14532,0.778,82,5,8935,1
CUST-14533,0.808,57,5,3431,0
CUST-14534,0.571,62,4,7776,5
CUST-14535,1.0,71,4,17898,0
CUST-14536,0.948,51,4,2545,2
CUST-14537,0.764,52,3,197310,0
CUST-14538,0.862,60,4,93421,1
CUST-14539,0.445,58,4,23461,2
CUST-14540,0.57,100,5,4261,10
CUST-14541,0.296,73,7,11934,14
CUST-14542,0.393,85,5,3895,0
CUST-14543,0.955,65,4,27727,0
CUST-14544,0.367,74,5,41958,7
CUST-14545,0.589,96,2,35717,5
CUST-14546,0.623,95,3,14428,3
CUST-14547,0.715,36,6,7310,1
CUST-14548,0.79,53,6,19429,2
CUST-14549,1.0,26,2,4940,6
CUST-14550,0.757,68,1,21192,25
CUST-14551,0.845,55,5,11007,2
CUST-14552,0.771,88,3,60158,0
CUST-14553,0.801,72,5,13562,0
CUST-14554,0.692,97,2,18093,4
CUST-14555,0.391,78,5,36924,7
CUST-14556,0.871,90,4,18893,7
CUST-14557,0.936,77,3,69282,2
CUST-14558,0.614,69,5,28494,0
CUST-14559,1.0,55,5,29363,5
CUST-14560,0.606,70,5,16600,3
CUST-14561,0.845,79,4,35669,7
CUST-14562,0.653,80,6,140000,3
CUST-14563,0.924,52,4,3091,4
CUST-14564,0.935,55,4,6830,0
CUST-14565,0.936,74,3,12629,7
CUST-14566,0.195,84,3,46341,10
CUST-14567,0.522,52,6,26291,4
CUST-14568,0.599,71,4,47380,9
CUST-14569,0.628,77,3,2365,2
CUST-14570,0.535,66,6,121785,5
CUST-14571,1.0,94,3,10697,4
CUST-14572,0.666,60,7,3107,9
CUST-14573,0.757,62,5,36741,1
CUST-14574,1.0,70,3,19911,11
CUST-14575,0.683,55,5,11827,0
CUST-14576,0.75,51,1,15570,2
CUST-14577,0.799,83,5,36715,0
CUST-14578,0.665,50,3,53289,0
CUST-14579,0.827,65,2,10361,0
CUST-14580,0.781,70,2,31602,0
CUST-14581,0.996,49,7,11656,8
CUST-14582,0.719,47,3,8181,6
CUST-14583,0.793,53,6,11653,8
CUST-14584,0.911,43,4,29673,3
CUST-14585,0.448,66,4,9003,0
CUST-14586,0.522,70,4,26485,0
CUST-14587,0.599,53,4,11739,3
CUST-14588,0.889,31,1,12840,3
CUST-14589,0.897,94,3,4269,11
CUST-14590,0.967,49,1,23769,1
CUST-14591,0.629,81,5,40196,3
CUST-14592,0.496,70,4,18294,11
CUST-14593,1.0,71,6,11466,3
CUST-14594,0.487,59,6,89193,3
CUST-14595,0.928,53,7,18603,11
CUST-14596,0.684,82,4,135138,2
CUST-14597,0.299,98,6,4685,9
CUST-14598,0.702,15,2,10329,4
CUST-14599,1.0,51,1,3368,11
CUST-14600,0.528,64,7,5805,0
CUST-14601,0.873,51,6,10720,6
CUST-14602,0.321,61,4,2137,0
CUST-14603,0.757,34,3,2407,3
CUST-14604,0.889,100,3,4149,2
CUST-14605,0.896,53,5,7859,0
CUST-14606,0.448,80,5,35114,11
CUST-14607,1.0,79,4,57706,4
CUST-14608,0.52,100,5,10245,2
CUST-14609,1.0,75,4,6127,2
CUST-14610,0.641,72,2,51763,6
CUST-14611,0.61,62,3,2295,8
CUST-14612,0.378,58,3,7936,1
CUST-14613,0.705,64,5,22455,4
CUST-14614,0.422,86,4,7230,3
CUST-14615,0.393,69,4,53126,0
CUST-14616,0.549,46,6,42893,12
CUST-14617,0.665,70,3,21404,4
CUST-14618,1.0,68,4,29828,3
CUST-14619,0.94,83,4,59402,6
CUST-14620,0.606,88,6,13189,0
CUST-14621,0.642,44,1,4699,2
CUST-14622,1.0,58,5,16646,7
CUST-14623,0.562,43,5,45498,5
CUST-14624,0.666,70,2,49813,17
CUST-14625,0.884,69,4,3216,11
CUST-14626,0.65,62,5,9151,5
CUST-14627,0.496,29,6,19885,0
CUST-14628,0.641,74,4,24293,1
CUST-14629,0.929,66,2,8277,3
CUST-14630,0.332,59,6,1670,0
CUST-14631,0.769,93,4,24099,5
CUST-14632,0.491,69,3,14038,7
CUST-14633,0.668,44,2,18556,4
CUST-14634,1.0,10,4,121241,8
CUST-14635,0.562,87,2,10508,1
CUST-14636,0.548,81,3,35851,1
CUST-14637,0.921,44,5,1051,10
CUST-14638,0.59,85,0,15000,11
CUST-14639,0.528,33,3,3992,6
CUST-14640,0.955,89,5,35595,3
CUST-14641,0.927,89,4,1143,9
CUST-14642,0.342,20,6,28650,1
CUST-14643,0.346,42,7,38571,4
CUST-14644,0.929,17,5,9845,0
CUST-14645,0.696,89,7,60690,0
CUST-14646,0.438,69,6,49190,10
CUST-14647,0.654,100,5,20549,4
CUST-14648,0.65,74,7,36741,8
CUST-14649,0.449,62,3,61123,2
CUST-14650,1.0,82,2,14571,10
CUST-14651,1.0,54,3,11872,5
CUST-14652,0.942,58,4,14438,2
CUST-14653,0.05,49,5,29738,4
CUST-14654,0.813,54,6,17924,0
CUST-14655,0.598,100,6,25412,5
CUST-14656,0.919,43,5,17686,1
CUST-14657,1.0,46,4,2387,9
CUST-14658,0.95,94,4,13259,3
CUST-14659,0.846,90,0,38128,1
CUST-14660,0.749,11,5,1947,5
CUST-14661,0.511,54,1,42997,3
CUST-14662,0.607,60,3,22395,0
CUST-14663,0.417,100,6,27535,4
CUST-14664,0.803,89,4,14822,1
CUST-14665,0.799,56,3,34374,2
CUST-14666,0.619,65,7,53064,4
CUST-14667,0.871,54,3,37305,0
CUST-14668,0.803,49,5,11006,0
CUST-14669,0.833,45,2,3907,0
CUST-14670,0.448,82,5,58433,9
CUST-14671,1.0,74,2,26969,11
CUST-14672,0.492,75,5,61244,13
CUST-14673,0.407,89,3,18399,3
CUST-14674,0.995,45,1,36475,2
CUST-14675,0.992,32,6,3607,1
CUST-14676,0.936,78,1,10755,5
CUST-14677,0.62,57,5,28583,2
CUST-14678,0.943,72,5,1476,15
CUST-14679,0.581,79,3,2239,2
CUST-14680,1.0,92,2,27915,3
CUST-14681,0.994,99,7,5102,11
CUST-14682,0.633,75,2,20402,0
CUST-14683,0.17,79,5,4334,13
CUST-14684,0.731,91,3,17290,4
CUST-14685,0.552,90,5,68642,9
CUST-14686,0.7,85,5,10707,1
CUST-14687,0.379,25,4,38598,6
CUST-14688,0.717,53,4,16622,15
CUST-14689,0.683,85,4,20164,10
CUST-14690,0.568,61,5,51779,3
CUST-14691,0.42,78,2,5982,5
CUST-14692,0.741,95,4,3182,12
CUST-14693,0.451,64,4,30176,7
CUST-14694,0.46,61,5,6717,5
CUST-14695,0.567,73,6,91705,6
CUST-14696,0.886,59,5,5571,0
CUST-14697,0.693,49,5,26004,6
CUST-14698,0.898,78,5,11393,3
CUST-14699,0.679,36,4,23305,1
CUST-14700,1.0,10,2,15194,14
CUST-14701,1.0,57,5,9124,6
CUST-14702,1.0,75,6,53552,8
CUST-14703,0.925,78,3,10719,14
CUST-14704,0.7,99,4,2233,2
CUST-14705,0.791,100,2,4624,4
CUST-14706,0.976,66,3,12800,6
CUST-14707,0.296,77,5,16139,6
CUST-14708,0.512,59,3,14962,8
CUST-14709,0.286,64,5,2760,0
CUST-14710,1.0,44,5,42498,11
CUST-14711,0.433,58,4,11207,20
CUST-14712,0.655,40,2,10271,1
CUST-14713,0.565,66,4,24923,17
CUST-14714,0.726,78,3,34905,23
CUST-14715,0.517,60,3,21403,2
CUST-14716,0.48,100,4,1107,8
CUST-14717,0.37,81,4,3211,7
CUST-14718,0.495,38,2,14589,0
CUST-14719,0.399,37,5,24290,4
CUST-14720,0.611,100,5,22683,1
CUST-14721,0.269,33,3,21472,3
CUST-14722,0.942,61,6,12524,8
CUST-14723,0.977,61,2,1708,0
CUST-14724,0.675,51,2,1174,7
CUST-14725,0.949,81,3,684,2
CUST-14726,0.908,74,3,32191,4
CUST-14727,1.0,79,5,93589,0
CUST-14728,0.463,56,6,6197,3
CUST-14729,0.956,100,6,3207,15
CUST-14730,0.448,45,7,4846,1
CUST-14731,0.588,75,2,6191,4
CUST-14732,0.392,40,2,13448,15
CUST-14733,0.859,55,6,7042,6
CUST-14734,0.777,73,5,32292,1
CUST-14735,1.0,97,7,9802,0
CUST-14736,0.74,41,1,28172,18
CUST-14737,0.882,73,6,35994,12
CUST-14738,0.569,88,3,50950,1
CUST-14739,0.913,100,5,14369,9
CUST-14740,0.721,60,1,38981,10
CUST-14741,0.935,92,2,26182,2
CUST-14742,0.685,72,2,797,0
CUST-14743,1.0,81,3,15087,5
CUST-14744,0.628,87,6,57726,2
CUST-14745,0.372,97,6,20801,16
CUST-14746,0.661,77,6,46933,3
CUST-14747,0.653,89,3,12324,3
CUST-14748,0.729,45,5,15364,8
CUST-14749,0.322,52,3,30847,2
CUST-14750,0.848,69,2,14408,3
CUST-14751,0.688,54,5,11150,0
CUST-14752,0.929,85,7,35138,1
CUST-14753,0.217,76,4,27321,0
CUST-14754,0.737,30,4,27048,12
CUST-14755,0.586,100,4,5522,0
CUST-14756,0.46,18,2,6542,9
CUST-14757,0.783,59,4,47663,5
CUST-14758,0.571,53,7,41393,2
CUST-14759,1.0,100,6,20949,0
CUST-14760,0.315,48,4,14783,3
CUST-14761,0.748,71,5,12822,14
CUST-14762,0.67,72,5,19970,3
CUST-14763,0.679,58,2,25439,0
CUST-14764,0.566,57,3,27557,0
CUST-14765,0.78,40,7,13634,11
CUST-14766,0.774,44,5,102877,0
CUST-14767,0.886,73,5,562,3
CUST-14768,0.555,79,3,41171,5
CUST-14769,0.791,79,1,6502,1
CUST-14770,0.539,87,0,65311,8
CUST-14771,1.0,87,4,23514,21
CUST-14772,0.735,90,4,30676,1
CUST-14773,0.832,62,5,74914,0
CUST-14774,0.51,76,4,60601,7
CUST-14775,1.0,59,4,3038,11
CUST-14776,0.804,60,3,66535,10
CUST-14777,0.523,66,3,60661,0
CUST-14778,0.764,52,4,18222,11
CUST-14779,0.492,68,5,18352,7
CUST-14780,0.372,91,2,13597,10
CUST-14781,0.591,56,4,1958,4
CUST-14782,0.893,92,6,69951,0
CUST-14783,0.821,53,2,19954,3
CUST-14784,0.743,59,1,22564,3
CUST-14785,0.44,80,2,33082,17
CUST-14786,1.0,53,5,1371,2
CUST-14787,0.777,68,4,50578,10
CUST-14788,0.585,90,3,3847,2
CUST-14789,0.786,62,3,87909,0
CUST-14790,0.845,66,6,813,18
CUST-14791,0.491,24,5,21094,7
CUST-14792,0.493,47,7,31135,2
CUST-14793,0.617,65,1,20017,6
CUST-14794,0.367,95,2,26419,3
CUST-14795,0.456,100,3,66640,0
CUST-14796,1.0,22,5,63741,10
CUST-14797,1.0,98,4,5505,8
CUST-14798,0.706,64,4,34124,4
CUST-14799,0.95,72,7,16648,11
CUST-14800,0.738,51,4,83326,0
CUST-14801,0.484,94,3,12038,4
CUST-14802,0.641,60,5,26493,10
CUST-14803,0.815,92,5,102197,0
CUST-14804,0.397,66,4,24816,3
CUST-14805,0.05,62,4,1385,1
CUST-14806,0.221,41,5,29260,2
CUST-14807,0.598,53,2,124185,0
CUST-14808,0.709,51,3,9063,3
CUST-14809,0.687,79,5,61988,2
CUST-14810,0.619,29,5,600,5
CUST-14811,0.678,71,4,41243,0
CUST-14812,0.735,93,5,12933,5
CUST-14813,0.959,93,5,44899,6
CUST-14814,0.642,80,2,14982,19
CUST-14815,0.389,67,3,4893,9
CUST-14816,0.69,58,3,12318,9
CUST-14817,0.654,65,4,37780,2
CUST-14818,0.4,66,3,47717,4
CUST-14819,0.825,82,4,37570,8
CUST-14820,0.499,83,4,4249,2
CUST-14821,0.808,47,0,23137,3
CUST-14822,0.881,74,6,6699,0
CUST-14823,0.643,53,3,105624,2
CUST-14824,0.992,88,2,14910,3
CUST-14825,0.635,69,5,88058,5
CUST-14826,0.626,47,3,3126,0
CUST-14827,1.0,75,2,44821,4
CUST-14828,0.867,93,2,54175,1
CUST-14829,0.728,51,3,3014,4
CUST-14830,0.757,27,6,9333,10
CUST-14831,0.087,39,4,58519,0
CUST-14832,0.895,91,6,8608,4
CUST-14833,0.511,69,5,9285,3
CUST-14834,0.569,100,5,71862,2
CUST-14835,0.593,37,2,8254,1
CUST-14836,1.0,69,3,41173,16
CUST-14837,0.712,27,3,7029,2
CUST-14838,0.972,81,2,15496,1
CUST-14839,0.421,72,5,14710,0
CUST-14840,0.688,91,5,17232,2
CUST-14841,0.384,55,2,34402,1
CUST-14842,0.369,100,3,8370,3
CUST-14843,0.839,65,2,13948,27
CUST-14844,0.547,71,6,50891,19
CUST-14845,0.676,53,5,5063,19
CUST-14846,0.797,62,6,13103,7
CUST-14847,0.634,85,4,10347,4
CUST-14848,1.0,74,6,4300,13
CUST-14849,0.397,71,4,30034,2
CUST-14850,0.732,66,5,5573,14
CUST-14851,0.512,71,4,53321,4
CUST-14852,0.607,57,3,16676,12
CUST-14853,0.556,88,4,9327,2
CUST-14854,0.381,50,6,46831,14
CUST-14855,0.986,69,5,5635,1
CUST-14856,0.87,71,5,8103,0
CUST-14857,0.711,74,4,15358,0
CUST-14858,0.365,61,3,15816,5
CUST-14859,0.05,49,7,10775,2
CUST-14860,0.655,58,3,31828,26
CUST-14861,0.498,64,7,23492,2
CUST-14862,1.0,55,5,40659,0
CUST-14863,0.673,33,6,1365,4
CUST-14864,0.365,78,4,5338,7
CUST-14865,0.833,10,4,45474,0
CUST-14866,1.0,67,5,11688,2
CUST-14867,0.783,91,3,71711,12
CUST-14868,0.781,47,5,57951,2
CUST-14869,0.754,73,3,73921,4
CUST-14870,0.944,65,7,12801,2
CUST-14871,0.536,67,4,2105,5
CUST-14872,1.0,98,2,1028,0
CUST-14873,0.678,68,5,13259,3
CUST-14874,0.432,98,3,11942,16
CUST-14875,0.878,84,2,11836,3
CUST-14876,0.721,52,7,33871,9
CUST-14877,0.713,66,6,89223,4
CUST-14878,1.0,71,3,59560,1
CUST-14879,0.544,69,1,26121,0
CUST-14880,0.202,48,4,59591,11
CUST-14881,0.714,77,5,5303,2
CUST-14882,0.815,72,2,72858,8
