customer_id,total_tickets,avg_resolution_time_hrs,escalated_tickets_count,csat_score
CUST-14402,4,22.2,0,4.4
CUST-14403,7,2.7,0,4.0
CUST-14404,7,6.9,0,4.1
CUST-14405,5,119.8,4,1.3
CUST-14406,5,8.0,0,3.9
CUST-14407,5,20.0,0,4.6
CUST-14408,3,112.5,0,1.4
CUST-14409,5,7.2,0,4.3
CUST-14410,5,63.8,0,2.1
CUST-14411,7,3.8,0,4.1
CUST-14412,4,3.1,0,5.0
CUST-14413,2,3.7,0,4.6
CUST-14414,3,15.5,0,4.8
CUST-14415,9,22.2,0,4.6
CUST-14416,4,18.0,0,3.8
CUST-14417,2,14.4,0,4.1
CUST-14418,3,11.7,0,4.7
CUST-14419,3,8.6,0,4.6
CUST-14420,1,4.2,0,4.3
CUST-14421,2,52.7,0,2.3
CUST-14422,5,5.7,0,4.9
CUST-14423,5,3.2,0,4.7
CUST-14424,3,9.0,0,4.6
CUST-14425,2,23.1,0,5.0
CUST-14426,3,20.6,0,4.2
CUST-14427,5,10.3,0,4.9
CUST-14428,2,5.5,0,4.6
CUST-14429,7,20.4,0,4.9
CUST-14430,3,13.5,0,4.1
CUST-14431,2,11.6,0,4.0
CUST-14432,1,3.6,0,3.9
CUST-14433,6,3.7,0,4.6
CUST-14434,6,15.3,0,4.4
CUST-14435,6,7.5,0,4.3
CUST-14436,6,50.2,2,2.1
CUST-14437,4,21.3,0,4.5
CUST-14438,0,4.0,0,4.6
CUST-14439,4,22.3,0,4.8
CUST-14440,4,15.3,0,4.8
CUST-14441,6,4.2,0,3.8
CUST-14442,4,81.2,2,2.5
CUST-14443,4,3.3,0,4.5
CUST-14444,7,21.0,0,4.7
CUST-14445,5,22.4,0,5.0
CUST-14446,5,85.6,2,1.9
CUST-14447,5,3.5,0,4.9
CUST-14448,5,12.4,0,4.2
CUST-14449,5,78.7,4,1.2
CUST-14450,5,88.1,2,1.5
CUST-14451,3,16.3,0,4.6
CUST-14452,3,18.2,0,4.1
CUST-14453,5,10.3,0,4.5
CUST-14454,7,13.9,0,4.4
CUST-14455,0,4.0,0,5.0
CUST-14456,6,117.1,3,1.9
CUST-14457,4,21.6,0,4.8
CUST-14458,3,6.3,0,4.4
CUST-14459,6,12.2,0,4.5
CUST-14460,3,4.0,0,4.7
CUST-14461,5,4.0,0,4.3
CUST-14462,4,114.6,0,2.6
CUST-14463,3,12.1,0,4.7
CUST-14464,2,19.4,0,5.0
CUST-14465,1,4.8,0,4.6
CUST-14466,5,20.1,0,4.9
CUST-14467,4,3.2,0,4.6
CUST-14468,1,11.3,0,4.0
CUST-14469,3,13.3,0,4.8
CUST-14470,4,9.4,0,4.5
CUST-14471,6,20.3,0,4.5
CUST-14472,3,65.3,1,2.8
CUST-14473,3,12.6,0,5.0
CUST-14474,4,21.4,0,3.9
CUST-14475,7,2.7,0,4.3
CUST-14476,6,2.9,0,3.9
CUST-14477,6,20.6,0,3.8
CUST-14478,5,69.8,1,2.9
CUST-14479,0,4.0,0,4.9
CUST-14480,6,115.1,4,2.3
CUST-14481,7,72.7,3,2.9
CUST-14482,3,22.4,0,4.1
CUST-14483,6,69.1,3,2.6
CUST-14484,5,65.9,2,2.5
CUST-14485,5,20.2,0,4.4
CUST-14486,4,13.2,0,4.1
CUST-14487,10,13.5,0,4.7
CUST-14488,3,106.4,2,1.3
CUST-14489,6,71.2,2,3.0
CUST-14490,5,12.3,0,4.1
CUST-14491,5,14.8,0,4.5
CUST-14492,5,14.8,0,4.8
CUST-14493,5,2.2,0,3.9
CUST-14494,5,21.1,0,3.9
CUST-14495,0,4.0,0,4.4
CUST-14496,2,12.0,0,4.5
CUST-14497,5,12.4,0,4.8
CUST-14498,8,7.2,0,4.6
CUST-14499,1,18.2,0,3.9
CUST-14500,3,2.4,0,4.9
CUST-14501,4,116.4,4,1.3
CUST-14502,2,14.4,0,4.5
CUST-14503,2,85.0,0,3.1
CUST-14504,4,8.4,0,4.6
CUST-14505,6,53.8,1,2.3
CUST-14506,2,5.6,0,4.5
CUST-14507,8,6.3,0,3.9
CUST-14508,3,9.1,0,4.9
CUST-14509,3,103.6,1,2.6
CUST-14510,4,8.2,0,4.2
CUST-14511,4,89.2,1,1.2
CUST-14512,2,6.5,0,4.9
CUST-14513,3,10.0,0,4.4
CUST-14514,3,10.1,0,4.1
CUST-14515,1,92.2,0,3.1
CUST-14516,1,5.8,0,4.5
CUST-14517,5,9.9,0,4.9
CUST-14518,4,5.8,0,3.9
CUST-14519,5,8.1,0,4.5
CUST-14520,3,2.2,0,4.9
CUST-14521,3,22.8,0,4.7
CUST-14522,3,7.4,0,4.9
CUST-14523,2,17.3,0,4.3
CUST-14524,5,18.7,0,4.8
CUST-14525,1,53.4,0,1.7
CUST-14526,1,3.5,0,4.6
CUST-14527,5,16.4,0,4.9
CUST-14528,3,22.1,0,4.5
CUST-14529,2,18.3,0,4.0
CUST-14530,6,63.1,2,3.1
CUST-14531,0,4.0,0,5.0
CUST-14532,6,6.9,0,4.1
CUST-14533,1,21.0,0,4.6
CUST-14534,2,75.7,0,1.3
CUST-14535,3,69.9,1,2.3
CUST-14536,3,3.3,0,4.7
CUST-14537,7,19.6,0,3.8
CUST-14538,3,88.3,1,2.5
CUST-14539,4,10.9,0,4.8
CUST-14540,8,94.6,3,1.5
CUST-14541,4,13.2,0,4.6
CUST-14542,5,81.0,1,2.3
CUST-14543,5,108.7,3,1.3
CUST-14544,3,4.1,0,4.3
CUST-14545,4,13.6,0,3.9
CUST-14546,5,22.8,0,4.7
CUST-14547,2,2.6,0,4.0
CUST-14548,6,49.5,3,1.7
CUST-14549,3,80.2,1,1.7
CUST-14550,2,54.3,2,2.8
CUST-14551,3,4.2,0,4.0
CUST-14552,4,20.1,0,4.4
CUST-14553,3,22.7,0,4.7
CUST-14554,4,19.8,0,4.5
CUST-14555,5,119.3,2,2.0
CUST-14556,2,9.1,0,3.8
CUST-14557,2,13.7,0,4.8
CUST-14558,4,10.6,0,4.6
CUST-14559,7,71.3,4,2.5
CUST-14560,7,58.9,2,2.8
CUST-14561,6,8.0,0,3.9
CUST-14562,1,9.8,0,4.4
CUST-14563,3,6.4,0,4.8
CUST-14564,5,4.9,0,4.2
CUST-14565,2,12.4,0,4.7
CUST-14566,3,119.9,1,1.3
CUST-14567,3,11.4,0,4.2
CUST-14568,2,8.1,0,4.5
CUST-14569,5,77.0,0,3.0
CUST-14570,2,5.1,0,4.6
CUST-14571,7,14.3,0,4.3
CUST-14572,4,18.2,0,3.9
CUST-14573,2,15.4,0,4.1
CUST-14574,5,5.9,0,4.7
CUST-14575,2,70.4,1,1.7
CUST-14576,2,113.7,1,2.1
CUST-14577,3,14.2,0,4.5
CUST-14578,3,20.9,0,4.8
CUST-14579,5,15.7,0,4.1
CUST-14580,2,18.5,0,4.8
CUST-14581,5,5.1,0,4.4
CUST-14582,6,4.8,0,4.9
CUST-14583,5,112.2,1,2.8
CUST-14584,1,62.2,1,1.6
CUST-14585,6,17.5,0,4.4
CUST-14586,2,11.6,0,5.0
CUST-14587,3,12.6,0,4.6
CUST-14588,5,100.2,1,1.9
CUST-14589,5,23.4,0,4.2
CUST-14590,1,10.8,0,4.1
CUST-14591,5,116.8,1,1.4
CUST-14592,3,67.0,1,2.9
CUST-14593,2,4.8,0,5.0
CUST-14594,3,9.1,0,4.2
CUST-14595,2,63.0,1,1.3
CUST-14596,3,9.8,0,4.2
CUST-14597,3,6.6,0,4.9
CUST-14598,6,2.5,0,4.5
CUST-14599,1,10.3,0,3.9
CUST-14600,3,15.6,0,4.4
CUST-14601,3,23.7,0,4.2
CUST-14602,8,3.1,0,4.1
CUST-14603,3,17.9,0,4.2
CUST-14604,4,15.5,0,4.9
CUST-14605,4,10.8,0,4.3
CUST-14606,6,107.6,3,2.2
CUST-14607,2,7.6,0,4.1
CUST-14608,1,119.2,0,1.7
CUST-14609,5,3.1,0,3.9
CUST-14610,3,73.5,1,2.2
CUST-14611,2,15.1,0,4.8
CUST-14612,4,109.0,4,1.4
CUST-14613,3,8.1,0,4.8
CUST-14614,2,70.0,1,2.7
CUST-14615,3,16.4,0,4.1
CUST-14616,4,2.9,0,3.9
CUST-14617,5,16.1,0,4.7
CUST-14618,10,7.3,0,4.4
CUST-14619,3,17.4,0,4.7
CUST-14620,7,12.5,0,5.0
CUST-14621,4,9.9,0,4.0
CUST-14622,1,11.6,0,4.9
CUST-14623,3,54.7,3,2.5
CUST-14624,5,9.2,0,4.9
CUST-14625,1,116.8,1,2.5
CUST-14626,8,23.0,0,4.2
CUST-14627,4,21.0,0,4.9
CUST-14628,1,105.8,1,3.2
CUST-14629,2,18.1,0,4.8
CUST-14630,1,111.2,1,1.7
CUST-14631,4,22.1,0,4.6
CUST-14632,6,19.7,0,5.0
CUST-14633,2,16.9,0,3.9
CUST-14634,3,11.5,0,4.1
CUST-14635,5,16.6,0,4.4
CUST-14636,7,22.2,0,4.4
CUST-14637,0,4.0,0,4.8
CUST-14638,5,2.5,0,3.9
CUST-14639,3,66.5,2,2.2
CUST-14640,4,105.8,3,3.1
CUST-14641,2,11.7,0,4.2
CUST-14642,5,10.7,0,3.8
CUST-14643,2,12.4,0,4.6
CUST-14644,5,48.7,4,2.2
CUST-14645,6,22.1,0,5.0
CUST-14646,3,20.1,0,4.2
CUST-14647,5,70.7,1,3.2
CUST-14648,4,3.1,0,5.0
CUST-14649,3,96.7,1,1.5
CUST-14650,4,4.1,0,4.8
CUST-14651,5,63.9,0,3.0
CUST-14652,1,9.1,0,4.2
CUST-14653,2,3.9,0,3.9
CUST-14654,3,108.2,0,2.1
CUST-14655,4,19.1,0,4.4
CUST-14656,4,20.4,0,4.8
CUST-14657,5,15.3,0,4.6
CUST-14658,3,14.4,0,4.9
CUST-14659,1,14.4,0,3.8
CUST-14660,4,48.2,1,2.1
CUST-14661,2,107.4,0,2.6
CUST-14662,4,3.5,0,4.4
CUST-14663,4,15.0,0,4.4
CUST-14664,5,51.2,2,2.1
CUST-14665,3,12.0,0,4.7
CUST-14666,6,8.0,0,4.6
CUST-14667,7,5.7,0,4.6
CUST-14668,3,12.0,0,4.2
CUST-14669,6,9.5,0,4.5
CUST-14670,7,19.6,0,4.3
CUST-14671,2,18.4,0,4.9
CUST-14672,3,20.3,0,4.4
CUST-14673,7,5.2,0,4.4
CUST-14674,3,18.3,0,4.4
CUST-14675,3,12.1,0,4.3
CUST-14676,8,21.6,0,4.3
CUST-14677,2,75.8,1,2.2
CUST-14678,5,5.4,0,4.1
CUST-14679,4,7.3,0,4.7
CUST-14680,4,10.5,0,4.8
CUST-14681,4,23.2,0,4.2
CUST-14682,6,18.1,0,4.7
CUST-14683,5,11.9,0,3.8
CUST-14684,2,18.1,0,4.6
CUST-14685,3,12.7,0,4.1
CUST-14686,2,9.9,0,4.5
CUST-14687,5,9.5,0,4.9
CUST-14688,5,11.7,0,4.7
CUST-14689,6,16.3,0,4.2
CUST-14690,4,5.4,0,4.8
CUST-14691,6,99.4,3,1.5
CUST-14692,6,12.3,0,3.9
CUST-14693,4,81.1,0,1.5
CUST-14694,6,18.8,0,4.6
CUST-14695,3,7.0,0,4.6
CUST-14696,5,3.9,0,4.9
CUST-14697,1,13.7,0,3.8
CUST-14698,8,5.1,0,4.6
CUST-14699,4,21.3,0,4.6
CUST-14700,3,76.4,1,2.5
CUST-14701,6,100.7,4,1.3
CUST-14702,2,10.1,0,4.8
CUST-14703,1,56.6,0,1.8
CUST-14704,5,12.9,0,4.6
CUST-14705,2,21.5,0,4.8
CUST-14706,2,106.6,1,2.2
CUST-14707,3,15.0,0,4.6
CUST-14708,4,92.8,1,2.9
CUST-14709,6,20.1,0,4.1
CUST-14710,3,13.0,0,4.3
CUST-14711,1,21.7,0,4.0
CUST-14712,2,5.0,0,4.4
CUST-14713,7,16.7,0,4.0
CUST-14714,4,64.5,0,2.9
CUST-14715,4,9.0,0,4.1
CUST-14716,4,4.9,0,4.9
CUST-14717,4,16.1,0,4.7
CUST-14718,5,16.2,0,4.6
CUST-14719,5,3.4,0,3.9
CUST-14720,5,6.6,0,4.8
CUST-14721,6,3.6,0,3.9
CUST-14722,1,22.0,0,4.3
CUST-14723,3,91.7,1,1.9
CUST-14724,6,102.8,1,2.6
CUST-14725,3,15.2,0,4.6
CUST-14726,3,18.2,0,4.0
CUST-14727,7,15.4,0,4.6
CUST-14728,4,19.0,0,4.4
CUST-14729,1,7.0,0,3.8
CUST-14730,2,7.3,0,4.7
CUST-14731,1,55.7,1,2.5
CUST-14732,5,14.6,0,4.9
CUST-14733,0,4.0,0,4.9
CUST-14734,3,7.2,0,4.6
CUST-14735,3,84.5,0,2.4
CUST-14736,6,9.8,0,4.2
CUST-14737,4,13.4,0,3.9
CUST-14738,3,3.6,0,4.1
CUST-14739,4,92.6,3,3.1
CUST-14740,4,23.9,0,4.6
CUST-14741,4,66.3,3,1.6
CUST-14742,6,23.0,0,4.7
CUST-14743,5,66.3,1,2.4
CUST-14744,2,89.3,2,2.9
CUST-14745,7,10.4,0,3.8
CUST-14746,3,2.6,0,4.1
CUST-14747,4,10.9,0,4.8
CUST-14748,10,22.5,0,3.9
CUST-14749,3,6.9,0,3.9
CUST-14750,7,96.3,2,1.8
CUST-14751,6,13.4,0,4.8
CUST-14752,2,14.0,0,4.5
CUST-14753,6,49.8,4,1.8
CUST-14754,2,117.2,0,3.1
CUST-14755,3,23.0,0,4.6
CUST-14756,4,68.3,2,1.2
CUST-14757,1,18.9,0,3.8
CUST-14758,3,73.6,2,1.4
CUST-14759,5,23.6,0,4.8
CUST-14760,4,16.2,0,4.1
CUST-14761,4,59.9,0,2.8
CUST-14762,5,73.0,1,2.1
CUST-14763,6,14.4,0,4.7
CUST-14764,1,5.3,0,4.0
CUST-14765,7,11.4,0,4.6
CUST-14766,2,110.3,0,2.7
CUST-14767,4,22.5,0,4.2
CUST-14768,1,9.9,0,4.9
CUST-14769,2,64.1,1,1.3
CUST-14770,5,96.6,4,1.3
CUST-14771,2,7.8,0,3.8
CUST-14772,7,18.6,0,3.8
CUST-14773,6,5.4,0,4.0
CUST-14774,4,67.2,3,1.4
CUST-14775,4,22.4,0,4.4
CUST-14776,4,5.9,0,4.3
CUST-14777,5,13.5,0,4.3
CUST-14778,5,13.2,0,4.8
CUST-14779,6,7.6,0,4.7
CUST-14780,9,99.4,5,1.7
CUST-14781,2,17.4,0,4.5
CUST-14782,2,8.1,0,5.0
CUST-14783,6,13.3,0,4.5
CUST-14784,4,16.7,0,4.8
CUST-14785,7,6.9,0,5.0
CUST-14786,3,54.2,1,1.4
CUST-14787,4,92.0,3,1.4
CUST-14788,1,9.9,0,4.6
CUST-14789,4,75.5,1,2.2
CUST-14790,3,6.6,0,4.1
CUST-14791,4,15.3,0,4.8
CUST-14792,4,3.6,0,4.0
CUST-14793,5,64.9,3,2.5
CUST-14794,3,107.1,1,2.5
CUST-14795,2,13.7,0,3.8
CUST-14796,2,22.0,0,5.0
CUST-14797,3,12.6,0,4.3
CUST-14798,2,23.6,0,4.8
CUST-14799,3,48.2,1,2.7
CUST-14800,3,9.7,0,3.9
CUST-14801,1,112.6,1,2.1
CUST-14802,3,19.6,0,4.2
CUST-14803,4,103.2,3,2.1
CUST-14804,7,59.4,3,2.9
CUST-14805,1,22.8,0,4.1
CUST-14806,3,109.3,1,2.6
CUST-14807,3,19.0,0,4.6
CUST-14808,3,7.4,0,3.8
CUST-14809,7,11.0,0,4.4
CUST-14810,3,18.9,0,4.1
CUST-14811,6,106.7,3,1.7
CUST-14812,4,5.7,0,4.6
CUST-14813,3,86.3,1,2.0
CUST-14814,3,12.7,0,4.2
CUST-14815,4,13.5,0,3.9
CUST-14816,4,118.9,2,3.0
CUST-14817,3,49.6,1,1.2
CUST-14818,6,18.9,0,4.4
CUST-14819,5,19.1,0,4.7
CUST-14820,9,16.5,0,4.8
CUST-14821,4,97.0,1,1.5
CUST-14822,1,9.8,0,3.8
CUST-14823,5,49.1,1,3.2
CUST-14824,4,5.8,0,3.9
CUST-14825,1,2.3,0,4.8
CUST-14826,7,16.7,0,4.6
CUST-14827,5,14.7,0,4.4
CUST-14828,3,20.8,0,4.3
CUST-14829,7,74.0,2,1.5
CUST-14830,6,19.3,0,4.5
CUST-14831,6,12.2,0,4.0
CUST-14832,3,115.1,1,2.8
CUST-14833,2,13.7,0,4.1
CUST-14834,2,6.7,0,3.9
CUST-14835,1,94.9,0,2.7
CUST-14836,4,11.5,0,4.9
CUST-14837,6,11.5,0,4.1
CUST-14838,4,13.8,0,4.8
CUST-14839,5,106.8,1,2.0
CUST-14840,1,22.8,0,4.0
CUST-14841,4,3.5,0,4.1
CUST-14842,4,3.9,0,4.1
CUST-14843,5,94.3,3,1.9
CUST-14844,6,50.0,2,1.9
CUST-14845,2,9.7,0,4.5
CUST-14846,4,6.1,0,4.4
CUST-14847,2,22.8,0,4.8
CUST-14848,2,117.2,2,1.8
CUST-14849,3,17.1,0,4.1
CUST-14850,5,18.3,0,4.3
CUST-14851,2,20.9,0,4.7
CUST-14852,5,110.7,2,1.4
CUST-14853,3,6.8,0,4.0
CUST-14854,5,24.0,0,4.8
CUST-14855,6,10.5,0,4.6
CUST-14856,5,7.9,0,3.9
CUST-14857,1,10.0,0,4.8
CUST-14858,3,7.2,0,4.7
CUST-14859,2,10.4,0,4.7
CUST-14860,6,117.3,3,1.4
CUST-14861,4,4.7,0,4.2
CUST-14862,1,19.1,0,4.4
CUST-14863,4,86.7,2,1.5
CUST-14864,1,4.5,0,4.7
CUST-14865,4,17.4,0,3.9
CUST-14866,5,104.0,1,1.4
CUST-14867,4,8.3,0,4.3
CUST-14868,3,6.8,0,4.8
CUST-14869,2,19.9,0,4.1
CUST-14870,4,22.4,0,5.0
CUST-14871,7,85.1,4,2.6
CUST-14872,7,98.5,4,2.0
CUST-14873,3,95.9,1,2.9
CUST-14874,4,17.5,0,4.4
CUST-14875,6,8.7,0,4.0
CUST-14876,3,17.2,0,4.3
CUST-14877,4,3.4,0,4.2
CUST-14878,2,73.0,1,2.3
CUST-14879,3,61.7,0,2.4
CUST-14880,2,13.2,0,4.7
CUST-14881,6,21.8,0,4.3
CUST-14882,4,13.3,0,4.8
CUST-14883,3,6.6,0,4.0
CUST-14884,6,11.0,0,4.0
CUST-14885,2,15.8,0,4.7
CUST-14886,1,71.1,1,2.4
CUST-14887,5,20.0,0,3.8
CUST-14888,3,7.6,0,4.1
CUST-14889,5,49.2,4,1.3
CUST-14890,5,14.6,0,4.3
CUST-14891,4,22.5,0,4.2
CUST-14892,2,6.7,0,3.9
CUST-14893,5,23.2,0,4.6
CUST-14894,8,17.6,0,4.0
CUST-14895,2,79.4,1,1.8
CUST-14896,2,4.0,0,4.3
CUST-14897,8,8.3,0,4.7
CUST-14898,4,15.4,0,3.9
CUST-14899,5,11.5,0,4.2
CUST-14900,1,21.4,0,4.3
CUST-14901,4,6.8,0,5.0
CUST-14902,3,10.4,0,4.7
CUST-14903,5,6.0,0,3.9
CUST-14904,1,15.8,0,4.8
CUST-14905,5,23.7,0,4.7
CUST-14906,4,3.5,0,4.5
CUST-14907,3,11.6,0,4.2
CUST-14908,2,5.2,0,4.5
CUST-14909,4,115.5,1,1.6
CUST-14910,9,119.6,5,3.0
CUST-14911,1,2.6,0,4.8
CUST-14912,7,22.2,0,4.8
CUST-14913,5,11.0,0,4.7
CUST-14914,2,6.7,0,4.7
CUST-14915,3,62.0,0,1.9
CUST-14916,7,59.9,2,1.6
CUST-14917,3,16.5,0,4.7
CUST-14918,5,19.6,0,4.7
CUST-14919,7,20.2,0,4.6
CUST-14920,5,23.1,0,4.3
CUST-14921,2,4.1,0,4.7
CUST-14922,5,6.0,0,4.5
CUST-14923,6,15.9,0,4.8
CUST-14924,2,22.5,0,4.9
CUST-14925,5,2.5,0,4.0
CUST-14926,4,9.0,0,4.3
CUST-14927,3,113.4,1,2.9
CUST-14928,6,98.6,0,2.1
CUST-14929,4,79.9,3,1.6
CUST-14930,4,3.0,0,4.6
CUST-14931,3,78.9,1,2.9
CUST-14932,4,20.5,0,3.9
CUST-14933,3,16.0,0,4.6
CUST-14934,4,2.2,0,3.8
CUST-14935,2,10.4,0,4.7
CUST-14936,3,7.4,0,4.2
CUST-14937,3,58.5,2,2.7
CUST-14938,4,18.0,0,4.4
CUST-14939,3,12.4,0,4.5
CUST-14940,4,9.4,0,4.3
CUST-14941,4,9.0,0,4.2
CUST-14942,6,4.3,0,4.7
CUST-14943,4,7.1,0,4.4
CUST-14944,2,116.1,0,2.3
CUST-14945,5,6.9,0,4.8
CUST-14946,2,60.0,1,2.1
CUST-14947,2,20.0,0,4.9
CUST-14948,4,8.2,0,4.5
CUST-14949,5,4.1,0,4.6
CUST-14950,3,20.3,0,4.5
CUST-14951,3,4.8,0,4.1
CUST-14952,4,23.6,0,4.0
CUST-14953,4,19.5,0,4.2
CUST-14954,2,13.5,0,4.2
CUST-14955,4,23.9,0,4.8
CUST-14956,5,19.6,0,4.1
CUST-14957,1,4.4,0,3.9
CUST-14958,6,18.6,0,5.0
CUST-14959,8,106.2,3,1.7
CUST-14960,7,21.5,0,5.0
CUST-14961,8,17.0,0,4.1
CUST-14962,3,11.5,0,4.9
CUST-14963,5,21.4,0,4.2
CUST-14964,4,19.9,0,4.7
CUST-14965,5,21.3,0,4.0
CUST-14966,7,7.6,0,4.7
CUST-14967,7,52.3,3,1.2
CUST-14968,5,6.3,0,4.9
CUST-14969,5,3.3,0,4.8
CUST-14970,4,16.6,0,4.8
CUST-14971,3,9.0,0,4.3
CUST-14972,3,6.1,0,4.5
CUST-14973,4,11.2,0,4.4
CUST-14974,6,16.9,0,4.9
CUST-14975,3,74.1,0,2.4
CUST-14976,4,20.2,0,4.0
CUST-14977,2,68.0,2,2.9
CUST-14978,3,3.7,0,4.6
CUST-14979,2,11.1,0,4.5
CUST-14980,2,16.4,0,3.9
CUST-14981,6,73.4,1,1.5
CUST-14982,3,22.1,0,4.5
CUST-14983,5,17.5,0,4.1
CUST-14984,4,22.6,0,4.4
CUST-14985,5,92.3,5,2.6
CUST-14986,5,3.6,0,4.3
CUST-14987,4,16.2,0,4.8
CUST-14988,11,78.9,6,1.3
CUST-14989,7,23.1,0,4.3
CUST-14990,4,4.0,0,4.8
CUST-14991,5,96.5,2,1.3
CUST-14992,2,23.5,0,3.9
CUST-14993,4,5.5,0,5.0
CUST-14994,1,6.8,0,4.7
CUST-14995,7,3.5,0,4.5
CUST-14996,5,8.2,0,4.6
CUST-14997,2,13.3,0,4.9
CUST-14998,4,107.3,3,1.8
CUST-14999,2,118.7,1,1.7
